pl03	1.2445	24/03/2017 14:44:32	Mowie poko teraz	peak1_TD	58.1530	17.9834	17.6992	81.4449	71.2757	71.4245	74.4291	-46.0358	0.0000	51.4223	-23.7758	*	*	*	*	48.0650	-18.4734	45.5181	-18.7442	43.9664	-17.5458	42.5914	-15.9879	41.1004	-14.5501	39.6464	-12.9267	38.0586	-11.4670	36.4429	-9.9349	34.6072	-8.8685	32.8855	-7.3137	30.9794	-6.1920	29.1284	-4.6272	27.1425	-3.3590	25.1346	-1.8232	23.1401	0.5760	20.9516	2.4323	18.6801	5.0474	16.2264	6.9458	13.6301	9.3222	10.8915	11.2289	8.0486	12.7105	5.1246	13.8738	2.1637	14.6081	-0.7375	14.6209	-3.5292	13.9987	-6.2533	13.1200	-8.9090	12.0521	-11.3427	10.4013	-13.6646	8.6081	-15.7448	6.4007	-17.5928	3.8996	-19.5131	1.7598	-20.8668	-1.2412	-22.5033	-3.5167	-23.3929	-6.7883	-25.2505	-8.4277	-26.4045	-10.9579	-28.1315	-12.6462	-29.2521	-15.0007
pl03	1.3955	24/03/2017 14:44:32	Mowie poko teraz	peak2_TD	73.2612	120.3041	122.2954	78.5993	-59.6256	59.7210	71.4065	-32.8255	0.0000	54.5996	-20.0561	*	*	*	*	*	*	*	*	*	*	47.8398	-6.3299	48.9538	1.1855	46.4507	1.9860	43.7840	2.3358	41.0172	2.2792	38.3322	2.2422	35.7638	2.3805	33.2370	2.5129	30.7370	2.6035	28.3111	2.9185	25.9500	3.6024	23.5710	4.3290	21.1711	5.1880	18.7477	6.5626	16.2405	8.3914	13.6086	10.1784	10.8962	11.1513	8.1216	11.9439	5.3084	12.4651	2.4671	12.7811	-0.4170	13.0348	-3.1945	12.5962	-5.9440	11.9987	-8.6110	11.1021	-11.2072	10.0167	-13.4668	8.1037	-15.0692	4.8404	-16.5833	1.7741	-18.0547	-1.0532	-19.5062	-3.6558	-21.1142	-5.7924	-22.8640	-7.5906	-24.1700	-9.9485	-25.7723	-11.7851	-27.6078	-13.2840	-27.9804	-16.4440
pl03	1.1465	24/03/2017 14:44:36	Mowie pugu teraz	closure_	58.1351	-4.9366	6.4215	84.2692	34.0460	34.2577	63.5510	-57.1265	0.0000	59.4375	-14.3925	*	*	*	*	*	*	*	*	45.8969	-14.2708	43.6363	-14.0651	41.7592	-13.2300	39.7480	-12.7040	37.8625	-11.9399	35.9827	-11.1637	34.1329	-10.2834	32.5433	-8.4664	30.8555	-6.6695	29.0484	-4.9870	26.9780	-4.2431	24.9250	-3.2172	22.8755	-1.7280	20.8944	1.7131	18.6780	5.0020	16.2398	8.3168	13.6047	10.3328	10.7930	12.8688	7.8539	14.7574	4.7974	16.3826	1.7947	16.8300	-1.3042	17.4247	-4.1696	16.6821	-7.1613	16.4120	-9.9283	15.3010	-12.6081	13.9914	-14.6543	11.1319	-15.3855	5.5708	-15.8024	0.1301	-15.2241	-6.5129	-15.5969	-10.5930	-15.7652	-14.5560	-16.9621	-16.5426	-17.9903	-18.6463	-18.6430	-21.1128	-19.0939	-23.6534	-19.8922	-25.6229
pl03	1.2005	24/03/2017 14:44:36	Mowie pugu teraz	max_TD	60.2702	105.5813	103.1752	85.5681	-2.6741	1.5812	60.5112	-44.4641	0.0000	56.2217	-18.1571	*	*	*	*	*	*	45.1331	-19.3481	43.4634	-18.3992	42.4423	-16.2624	41.2134	-14.3236	40.0498	-12.0425	38.2214	-11.0747	36.3197	-10.2640	34.6690	-8.6843	33.0911	-6.6211	31.4277	-4.4633	29.5107	-2.9090	27.4224	-1.8556	25.2879	-0.8032	23.3239	2.1767	21.1931	5.4644	18.8438	8.7160	16.2655	10.9586	13.5215	13.6426	10.5884	16.2768	7.5475	17.9781	4.5039	18.6328	1.4638	18.8228	-1.4032	17.9149	-4.2174	16.8824	-7.0422	15.9801	-9.7602	14.7654	-12.0101	12.2949	-13.9203	9.2602	-15.7478	6.4077	-16.5333	1.6689	-15.5794	-5.8276	-13.9148	-13.5780	-13.4171	-18.4030	-14.9518	-19.5917	-16.3140	-21.0057	-17.5414	-22.5542	-17.4692	-25.6322	-18.3514	-27.3715
pl03	1.2100	24/03/2017 14:44:36	Mowie pugu teraz	NOFF_TD	61.2794	125.7839	123.4550	85.4968	-11.9858	10.9024	60.1279	-37.0083	0.0000	54.4784	-20.1980	*	*	*	*	*	*	44.9861	-19.5788	43.3338	-18.6191	42.3214	-16.4847	41.1855	-14.3796	40.0133	-12.1225	38.1899	-11.1506	36.3093	-10.2916	34.8215	-8.2293	33.3161	-5.8633	31.6608	-3.5646	29.6316	-2.3657	27.4900	-1.4922	25.3352	-0.4882	23.3447	2.3578	21.1973	5.5173	18.8432	8.7032	16.2646	10.8654	13.5219	13.6301	10.5917	16.2223	7.5446	18.0086	4.5133	18.5611	1.5182	18.4947	-1.3312	17.5585	-4.1020	16.3985	-6.9313	15.5782	-9.6422	14.3893	-12.0079	12.2886	-13.9760	9.4022	-15.7935	6.5132	-16.5067	1.6131	-15.5191	-5.9439	-13.8739	-13.6506	-13.2925	-18.6071	-14.5333	-20.2265	-15.8730	-21.6264	-17.1024	-23.1286	-17.7292	-25.3155	-18.7824	-26.8823
pl03	1.2625	24/03/2017 14:44:36	Mowie pugu teraz	peak1_TD	70.5313	156.8451	158.2470	83.1305	-51.5900	51.6663	59.5543	16.9430	0.0000	50.8309	-24.4681	*	*	*	*	*	*	*	*	52.0608	-3.8137	49.8314	-2.6649	47.5880	-1.5512	45.0141	-1.1625	42.5990	-0.5210	40.1034	-0.1608	37.4910	-0.2668	35.0447	-0.0415	32.5682	-0.0659	30.2273	0.3124	27.7486	-0.1033	25.5071	0.6557	23.2899	1.8806	21.1257	4.6188	18.7835	7.3659	16.2575	10.1344	13.5662	11.8670	10.7286	13.9424	7.8038	15.2842	4.8376	16.0746	1.9585	15.8438	-0.9338	15.5920	-3.7961	15.1168	-6.6708	14.6338	-9.4241	13.6940	-11.8571	11.8606	-13.5645	8.3529	-14.9254	4.5082	-15.1952	-1.1481	-14.4679	-7.9714	-13.3323	-14.6118	-12.8943	-19.2595	-13.7469	-21.4194	-14.7884	-23.1530	-16.0379	-24.5213	-17.3333	-25.7978	-18.6039	-27.0850
pl03	1.2625	24/03/2017 14:44:36	Mowie pugu teraz	peak2_TD	70.5313	156.8451	158.2470	83.1305	-51.5900	51.6663	59.5543	16.9430	0.0000	50.8309	-24.4681	*	*	*	*	*	*	*	*	52.0608	-3.8137	49.8314	-2.6649	47.5880	-1.5512	45.0141	-1.1625	42.5990	-0.5210	40.1034	-0.1608	37.4910	-0.2668	35.0447	-0.0415	32.5682	-0.0659	30.2273	0.3124	27.7486	-0.1033	25.5071	0.6557	23.2899	1.8806	21.1257	4.6188	18.7835	7.3659	16.2575	10.1344	13.5662	11.8670	10.7286	13.9424	7.8038	15.2842	4.8376	16.0746	1.9585	15.8438	-0.9338	15.5920	-3.7961	15.1168	-6.6708	14.6338	-9.4241	13.6940	-11.8571	11.8606	-13.5645	8.3529	-14.9254	4.5082	-15.1952	-1.1481	-14.4679	-7.9714	-13.3323	-14.6118	-12.8943	-19.2595	-13.7469	-21.4194	-14.7884	-23.1530	-16.0379	-24.5213	-17.3333	-25.7978	-18.6039	-27.0850
pl03	1.3349	24/03/2017 14:44:40	Mowie podo teraz	closure_	70.4260	160.6384	163.1284	74.6779	-30.6941	30.6485	71.4964	-21.9913	0.0000	67.3205	-5.1640	64.8574	-3.7949	62.3547	-2.5337	59.8758	-1.2962	57.4361	-0.0472	54.8725	0.9563	52.4531	2.1594	49.6549	2.5903	46.7509	2.6439	43.8895	2.5901	40.8607	1.8615	37.1068	-1.4127	34.1590	-3.0244	31.9569	-2.4228	29.5639	-2.6698	27.3187	-2.4124	25.0863	-2.1440	22.8935	-1.5717	20.6724	-1.0740	18.4286	-0.5862	16.1611	0.2347	13.8125	2.0631	11.2986	4.4511	8.6576	6.3091	5.9051	7.8902	3.3393	7.5288	0.5513	8.2441	-2.1905	8.3894	-4.9137	8.2637	-7.5534	7.7311	-10.0890	6.8443	-12.6610	6.0489	-15.0886	4.8851	-16.9768	2.6026	-18.1942	-0.7841	-19.5808	-3.5233	-20.3865	-6.9847	-21.2714	-10.0062	-22.1020	-12.8591	-23.3071	-15.0105	-23.9598	-17.7271	-23.2798	-21.7785
pl03	1.3775	24/03/2017 14:44:40	Mowie podo teraz	max_TT	74.3933	-8.8100	4.8428	73.4228	-32.6424	32.5050	70.5430	-27.2560	0.0000	67.6684	-4.7566	65.3938	-3.1208	62.8362	-1.8832	60.2845	-0.7019	57.9272	0.7233	55.3414	1.7516	52.6529	2.5272	49.9234	3.1283	47.2262	3.6856	43.9364	2.7031	40.3326	0.4511	37.2256	-1.0586	34.7652	-0.9829	32.0453	-2.0819	29.6446	-2.3069	27.4181	-1.8787	25.1838	-1.4956	22.9388	-1.1775	20.6888	-0.8683	18.4350	-0.4443	16.1642	0.5599	13.8127	2.0543	11.3560	3.4939	8.7397	5.4463	6.0891	6.4797	3.4034	7.1428	0.7547	7.2375	-1.9038	7.1882	-4.5868	7.0786	-7.2490	6.7610	-9.7707	5.9411	-12.0902	4.5934	-14.2637	2.9798	-16.2370	1.0452	-18.0685	-1.0266	-19.3681	-3.9008	-20.4538	-6.8745	-21.8088	-9.1911	-22.9033	-11.7313	-23.5235	-14.7273	-24.4180	-17.1690	-24.7167	-20.1478
pl03	1.3820	24/03/2017 14:44:40	Mowie podo teraz	NOFF_TT	74.1805	-22.1138	18.4441	73.3100	-33.0238	32.9475	70.4346	-26.4587	0.0000	67.3881	-5.0848	65.1935	-3.3726	62.8513	-1.8629	60.3802	-0.5626	57.9612	0.7766	55.3414	1.7516	52.6324	2.4895	49.8545	2.9902	47.1202	3.4533	43.9364	2.7031	40.5257	0.9670	37.3744	-0.6145	34.8717	-0.6240	32.0943	-1.8929	29.6535	-2.2669	27.4218	-1.8586	25.1835	-1.4974	22.9397	-1.1696	20.6890	-0.8658	18.4341	-0.4642	16.1634	0.4707	13.8153	1.9497	11.3605	3.4191	8.7781	5.0420	6.1261	6.1962	3.4176	7.0571	0.7227	7.3959	-1.9082	7.2067	-4.5631	6.9927	-7.2167	6.6578	-9.7339	5.8368	-12.0508	4.4927	-14.1037	2.6104	-15.9510	0.4431	-17.6450	-1.8434	-19.0077	-4.5403	-20.1830	-7.3182	-21.6168	-9.4823	-22.6235	-12.1252	-23.4163	-14.8675	-24.4180	-17.1690	-24.9665	-19.8643
pl03	1.3680	24/03/2017 14:44:40	Mowie podo teraz	NONS_TT	74.5142	35.6979	40.0963	73.7252	-31.2691	31.2271	70.7558	-27.5650	0.0000	67.9429	-4.4353	65.2603	-3.2886	62.5343	-2.2910	59.9777	-1.1481	57.7230	0.4030	55.2188	1.5437	52.6207	2.4679	49.9398	3.1610	47.2847	3.8140	44.0450	2.9649	40.4945	0.8836	37.1771	-1.2032	34.5594	-1.6758	31.9929	-2.2841	29.6350	-2.3502	27.4134	-1.9038	25.1837	-1.4962	22.9394	-1.1721	20.6902	-0.8510	18.4366	-0.4087	16.1648	0.6225	13.8095	2.1806	11.3372	3.8073	8.6947	5.9184	6.0318	6.9186	3.4117	7.0925	0.7758	7.1334	-1.9552	7.4036	-4.6538	7.3214	-7.3007	6.9257	-9.7167	5.7880	-12.1338	4.7045	-14.4179	3.3359	-16.3953	1.3785	-18.3167	-0.5478	-19.6823	-3.3432	-20.5757	-6.6747	-21.9451	-8.9844	-23.1773	-11.3458	-23.6167	-14.6053	-24.3035	-17.3084	-24.5499	-20.3371
pl03	1.3215	24/03/2017 14:44:40	Mowie podo teraz	peak1_TT	67.7858	183.0082	183.5003	75.0522	-30.4871	30.4966	71.7699	-19.1975	0.0000	65.0386	-7.8353	62.9247	-6.2241	60.5334	-4.9942	58.2295	-3.6905	55.8601	-2.5196	53.1735	-1.9262	50.4207	-1.5804	47.3956	-1.9366	44.5712	-2.1331	42.1542	-1.5935	39.6717	-1.3135	36.5857	-2.9673	33.9312	-3.7918	31.7490	-3.2243	29.3805	-3.4944	27.1595	-3.2678	24.9537	-3.0264	22.7901	-2.4718	20.5979	-2.0105	18.3887	-1.4804	16.1549	-0.3954	13.8166	1.8985	11.2889	4.6113	8.6136	6.7717	5.8828	8.0609	3.2685	7.9552	0.4447	8.7715	-2.2966	8.8341	-5.0578	8.7862	-7.6876	8.1590	-10.3605	7.6145	-12.8690	6.5794	-15.3135	5.4046	-17.1417	2.9498	-18.1616	-0.8471	-19.4334	-3.7848	-20.2507	-7.2072	-20.9712	-10.4616	-21.6504	-13.4948	-22.9014	-15.5413	-23.1706	-18.6883	-22.7266	-22.4062
pl03	1.4105	24/03/2017 14:44:40	Mowie podo teraz	peak2_TT	71.2540	-73.6752	74.0604	72.2733	-28.6045	29.0165	69.5364	-6.4907	0.0000	67.5238	-4.9260	64.9293	-3.7046	62.3380	-2.5562	59.5155	-1.8202	56.8489	-0.9683	54.0528	-0.4344	51.3756	0.1766	48.6191	0.5149	45.6521	0.2359	42.5961	-0.5280	39.9357	-0.6085	37.2914	-0.8622	34.6512	-1.3665	32.1093	-1.8352	29.6490	-2.2873	27.4040	-1.9542	25.1802	-1.5193	22.9399	-1.1677	20.6871	-0.8903	18.4247	-0.6742	16.1564	-0.2410	13.8456	0.7467	11.4629	1.7154	8.9876	2.8393	6.4726	3.5397	3.7027	5.3403	0.9227	6.4065	-1.8680	7.0382	-4.4188	6.4694	-6.8950	5.6324	-9.3610	4.7787	-11.7143	3.6349	-13.7609	1.8185	-15.4827	-0.5429	-17.0164	-3.0558	-18.4710	-5.4928	-19.9486	-7.7020	-20.9607	-10.4774	-22.6742	-12.0539	-24.4872	-13.4663	-26.0903	-15.1322	-27.5257	-16.9600
pl03	1.2321	24/03/2017 14:44:44	Mowie putu teraz	closure_	73.1999	105.9016	108.6533	83.8912	-14.1004	12.8129	68.8398	-43.4747	0.0000	68.6157	-3.6476	*	*	*	*	*	*	*	*	52.4785	-3.1052	48.2404	-5.5927	44.1238	-8.4921	40.5748	-10.8920	43.4933	1.6348	41.1186	2.5501	38.7537	3.4997	36.2832	4.1300	33.8455	4.8594	31.4674	5.8866	29.0228	6.7421	26.6581	8.3141	24.2285	10.0554	21.7495	12.4519	19.0739	13.8727	16.3107	15.5986	13.4550	16.2925	10.5179	17.4512	7.5670	17.7730	4.6045	17.8618	1.6140	17.9178	-1.2887	17.3481	-4.1321	16.5247	-6.7944	15.0820	-9.4683	13.8350	-11.6325	11.2234	-13.7188	8.7463	-15.2759	5.3179	-16.3338	1.2489	-17.5882	-1.9529	-18.6277	-5.2146	-19.4511	-8.5172	-20.0412	-11.8722	-20.6988	-14.8341	-21.2021	-17.7645	-21.9231	-20.2076	-22.9218	-22.1848
pl03	1.2825	24/03/2017 14:44:44	Mowie putu teraz	max_TT	74.7596	-4.1428	2.6932	81.7284	-54.3118	54.2278	66.1908	-43.3025	0.0000	68.7914	-3.4420	*	*	*	*	*	*	57.9013	0.6826	55.4898	2.0035	52.7168	2.6447	49.6457	2.5719	46.8724	2.9102	44.3064	3.5952	41.5519	3.7070	39.0247	4.3081	36.4081	4.5507	33.9365	5.2102	31.4520	5.8177	28.9677	6.4459	26.5202	7.3963	23.9800	7.8910	21.4427	8.5989	18.9552	11.2129	16.2774	12.1751	13.5287	13.3575	10.6951	14.4989	7.7862	15.4696	4.9012	15.5869	1.9910	15.6477	-0.9541	15.6926	-3.7102	14.7572	-6.2096	12.9618	-8.4276	10.5175	-10.6247	8.3642	-12.1483	4.7415	-13.3320	0.8279	-13.8592	-3.9609	-14.9784	-6.9867	-16.1547	-9.6032	-17.6200	-11.5172	-19.0228	-13.4169	-20.5925	-14.9838	-21.0168	-18.0070	*	*	-19.9584	-25.5477
pl03	1.3600	24/03/2017 14:44:44	Mowie putu teraz	NOFF_TT	73.4308	6.8741	5.9624	80.3753	26.8517	26.4015	65.4178	4.1351	0.0000	67.0414	-5.4907	*	*	*	*	*	*	56.3180	-1.8012	53.9273	-0.6474	51.4681	0.3470	48.8109	0.8991	46.0804	1.1745	43.3405	1.2666	40.8383	1.8017	38.2075	1.8705	35.7184	2.2275	33.2983	2.7493	30.9286	3.4649	28.5432	4.1656	26.1764	5.1087	23.8533	6.7881	21.4632	8.8567	18.9104	10.2086	16.2652	10.9310	13.5747	11.5270	10.8167	12.4750	7.9612	13.6297	5.0531	14.4226	2.1508	14.6858	-0.5810	13.8463	-3.2991	13.0345	-5.9913	12.1704	-8.4650	10.6367	-10.4475	7.8615	-11.7476	3.7197	-12.8891	-0.1952	-13.8964	-3.8825	-15.3850	-6.2026	-16.8671	-8.3390	-18.6470	-9.8345	-20.1893	-11.6476	-20.1135	-15.6579	-19.0592	-20.5683	-17.5317	-25.5560	-17.8550	-27.9349
pl03	1.2620	24/03/2017 14:44:44	Mowie putu teraz	NONS_TT	74.7081	33.9890	36.1214	83.1230	-45.3835	44.6167	67.2005	-51.2085	0.0000	69.0648	-3.1219	*	*	*	*	*	*	56.9444	-0.8186	54.6426	0.5662	51.9237	1.1852	49.4078	2.0951	46.6948	2.5212	43.9729	2.7911	41.4036	3.3110	38.8737	3.8577	36.3463	4.3424	33.9633	5.3134	31.5677	6.3376	29.1534	7.4440	26.6816	8.4703	24.2000	9.8069	21.6626	11.3606	19.0217	12.7025	16.2951	13.9965	13.4905	14.8770	10.6629	15.0356	7.7221	16.1431	4.7672	16.6141	1.9224	16.0610	-0.8083	14.9710	-3.4826	13.8036	-6.2412	13.0764	-8.7520	11.5518	-10.8669	9.0513	-12.6954	6.1366	-14.1251	2.6597	-15.5099	-0.4856	-16.8240	-3.4270	-17.9044	-6.4982	-18.7009	-9.7463	-19.4330	-12.7948	-19.9961	-15.8232	-20.6382	-18.5023	-21.3434	-20.9137	-20.7740	-24.6222
