pl04	1.7340	26/05/2017 17:55:24	Mowie pugu teraz	NOFF_TD	61.2762	-10.3474	9.3174	61.2818	-9.9297	9.0351	56.1649	-126.0586	128.2253	*	*	*	*	*	*	*	*	*	*	27.7735	-1.9446	25.8056	-1.3141	23.8498	-0.5740	21.8920	0.2873	19.8863	1.0647	17.8464	1.8484	15.7653	2.6142	13.6297	3.0387	11.4695	3.3712	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-13.0019	-3.8592	-14.2796	-6.0252	-15.5117	-8.0721	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-26.9985	-19.0129	-28.5434	-20.2122	-30.0390	-21.4831	-31.6345	-22.6945	-33.1587	-24.0010	*	*	*	*
pl04	1.6910	26/05/2017 17:55:24	Mowie pugu teraz	NONS_TD	60.6805	29.1634	29.6631	61.1290	-26.4282	28.1677	63.3502	-167.7284	167.2115	*	*	*	*	*	*	*	*	*	*	*	*	25.3886	-3.0136	23.5551	-1.9859	21.6864	-0.9036	19.7612	0.1512	17.7787	1.1816	15.7136	1.8366	13.6058	2.2814	11.4722	2.5638	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-17.1969	-4.9235	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-33.5687	-18.3192	-33.7862	-20.8970	-34.4358	-23.0076	-35.3233	-24.8787	*	*
pl04	1.6305	26/05/2017 17:55:24	Mowie pugu teraz	peak1_TD	58.6740	24.6067	24.1013	66.4336	-135.9653	136.2228	70.0986	-2.6131	1.8845	*	*	*	*	*	*	*	*	*	*	*	*	25.6363	-2.0042	23.5738	-1.8961	21.5229	-1.8509	19.5217	-1.5986	17.5577	-0.9945	15.5719	-0.2958	13.5421	0.2605	11.4786	0.6641	9.3935	0.8843	7.3015	0.9113	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-20.8542	1.9102	-23.3773	1.4697	-25.8756	0.8735	*	*	*	*	*	*	*	*	*	*	*	*	-33.2031	-15.7329	-32.5944	-19.1925	-32.7574	-21.7565	-33.8642	-23.4522	-34.9263	-25.1659	-36.2864	-26.6673
pl04	1.7795	26/05/2017 17:55:24	Mowie pugu teraz	peak2_TD	59.8250	-24.2109	24.7173	59.6121	-39.9170	39.9685	53.0062	-28.4119	29.8119	*	*	*	*	*	*	30.3113	-7.0671	28.8246	-5.4193	27.2929	-3.6449	25.5480	-2.3639	23.7125	-1.2318	21.7635	-0.4568	19.7550	0.1058	17.7119	0.5238	15.6480	0.8502	13.5676	1.0692	11.4769	1.1813	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-10.6737	-4.0037	-12.1007	-5.8682	-13.3341	-7.9501	-14.2868	-10.3608	-15.2457	-12.5283	-16.4371	-14.1434	-17.6762	-15.5972	*	*	*	*	*	*	*	*	-25.9372	-20.1067	-28.1754	-20.5660	-30.3021	-21.2472	-31.8168	-22.5422	-32.9824	-24.1381	*	*	*	*
pl04	1.4021	26/05/2017 17:55:28	Mowie poko teraz	closure_	58.0666	0.5914	1.3802	76.9129	56.0173	57.9077	69.8183	4.4228	7.3985	*	*	*	*	*	*	*	*	*	*	*	*	25.4169	-2.8982	23.4122	-2.6703	21.4340	-2.3656	19.4865	-1.8554	17.5298	-1.2687	15.5443	-0.7104	13.5221	-0.3771	11.4809	-0.0257	9.4280	-0.0183	7.2762	1.2572	4.8128	4.4833	1.5572	11.5183	-1.3828	13.8664	-4.2749	15.0572	-7.0206	15.1632	-9.7209	14.9187	-12.4148	14.5388	-14.8910	13.4695	-17.2750	12.2017	-19.2475	10.0631	-21.0018	7.6614	-22.3159	4.6413	-23.4896	1.6629	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3210	26/05/2017 17:55:28	Mowie poko teraz	GONS_TD	56.6454	-18.8713	20.8397	69.7853	50.7889	49.9611	63.4804	89.5176	89.4070	*	*	*	*	*	*	*	*	*	*	26.3375	-7.0243	24.6259	-6.1215	22.9762	-4.7590	21.2054	-3.6901	19.3212	-3.0627	17.3953	-2.5936	15.4438	-2.2227	13.4723	-1.9567	11.4863	-1.6233	9.4774	-1.3089	7.4416	-1.0012	5.3306	-0.2942	*	*	*	*	-2.1012	4.9836	-4.8814	6.6928	-7.6469	7.7666	-10.0696	7.3928	-12.3646	6.5905	-14.5508	5.5140	-16.4950	3.9274	-18.2629	2.0849	-19.6794	-0.2850	-20.8767	-2.8349	-22.0511	-5.2114	-23.2547	-7.3725	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.9788	-24.8593
pl04	1.4315	26/05/2017 17:55:28	Mowie poko teraz	max_TD	57.7066	-15.3837	15.1491	77.4828	-5.1193	2.9488	68.9582	-68.9411	67.2817	*	*	*	*	*	*	*	*	*	*	*	*	25.4120	-2.9182	23.4150	-2.6569	21.4252	-2.4170	19.4808	-1.8968	17.5275	-1.2916	15.5334	-0.8742	13.5148	-0.6065	11.4820	-0.3422	9.4324	-0.1328	7.2467	1.6608	4.2533	9.6459	1.1280	14.5032	-1.6940	15.5995	-4.5482	16.3236	-7.3821	16.5945	-10.1093	16.2579	-12.7302	15.4998	-15.1449	14.1608	-17.5321	12.8329	-19.3965	10.3954	-20.5671	6.7764	-21.4157	2.9594	-22.9844	0.7933	-25.3897	0.1005	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.4370	26/05/2017 17:55:28	Mowie poko teraz	NOFF_TD	57.5849	-16.0904	15.9893	77.3526	-14.7209	12.6152	68.5496	-75.1762	73.9555	37.3441	-5.7200	35.3498	-5.1439	33.4427	-4.4015	31.5075	-3.7410	29.5816	-3.0591	27.5110	-2.8734	25.4554	-2.7411	23.4320	-2.5758	21.4162	-2.4689	19.4625	-2.0305	17.5093	-1.4713	15.5182	-1.1030	13.5081	-0.8193	11.4826	-0.5278	9.4308	-0.0903	7.2352	1.8171	4.1413	10.6802	1.1622	14.2656	-1.6759	15.4987	-4.5568	16.3635	-7.4143	16.7218	-10.1123	16.2684	-12.7336	15.5102	-15.1223	14.0994	-17.4636	12.6647	-19.3718	10.3403	-20.6016	6.8466	-21.4713	3.0632	-23.0526	0.9107	-24.8458	-0.7649	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.4220	26/05/2017 17:55:28	Mowie poko teraz	NONS_TD	57.9259	-11.5566	11.0397	77.6316	17.9291	20.1263	69.6109	-47.0352	44.4870	*	*	*	*	*	*	*	*	*	*	*	*	25.2159	-3.7170	23.3180	-3.1219	21.4145	-2.4785	19.4906	-1.8251	17.5334	-1.2338	15.5417	-0.7497	13.5203	-0.4321	11.4809	-0.0208	9.4324	-0.1328	7.2795	1.2121	4.7764	4.8191	1.3080	13.2516	-1.5112	14.5814	-4.3732	15.5124	-7.1785	15.7883	-9.9355	15.6587	-12.5357	14.9074	-15.0019	13.7714	-17.4458	12.6208	-19.2159	9.9929	-20.3705	6.3761	-21.3198	2.7801	-22.5525	0.0497	-26.0938	1.2207	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3715	26/05/2017 17:55:28	Mowie poko teraz	peak1_TD	57.5612	22.0261	22.3722	73.8884	93.6699	93.7920	68.3007	75.4967	76.5762	*	*	*	*	*	*	*	*	*	*	*	*	25.2195	-3.7025	23.2439	-3.4765	21.2963	-3.1633	19.3872	-2.5803	17.4586	-1.9705	15.4993	-1.3883	13.5007	-1.0561	11.4837	-0.8413	9.4562	-0.7554	7.4285	-0.8226	5.1484	1.3865	2.7168	3.4537	-0.1567	7.0379	-3.1147	9.6804	-5.9677	10.9940	-8.6643	11.2750	-11.2226	10.9061	-13.7963	10.4889	-16.2921	9.7888	-18.9536	9.4081	-20.7329	7.1140	-22.1612	4.3523	-23.2743	1.2923	-24.1201	-1.9195	-25.3362	-4.3036	-26.7506	-6.2637	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.4118	-22.6446	-38.7804	-24.9925
pl04	1.4775	26/05/2017 17:55:28	Mowie poko teraz	peak2_TD	57.0765	15.3456	14.1010	75.1434	-60.0109	60.1406	64.3524	-50.4074	52.2709	38.6223	-3.0726	35.4357	-4.9489	33.3123	-4.7279	31.2873	-4.3533	29.2478	-4.0997	27.2307	-3.8646	25.2220	-3.6924	23.2366	-3.5116	21.2724	-3.3019	19.3162	-3.0995	17.3875	-2.6705	15.4489	-2.1469	13.4905	-1.3802	11.4827	-0.5393	9.4114	0.4160	7.1806	2.5632	4.3802	8.4757	1.5530	11.5478	-1.0634	12.0876	-3.6785	12.2932	-6.2891	12.2668	-8.7746	11.6552	-11.2840	11.0932	-13.6798	10.1718	-15.9794	9.0211	-18.1698	7.6610	-20.0263	5.6753	-21.1279	2.4215	-22.1897	-0.5747	-22.4304	-4.6079	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-40.6554	-21.0217	*	*
pl04	1.3033	26/05/2017 17:55:32	Mowie putu teraz	closure_	61.6490	41.9447	42.9667	74.2695	-6.5159	6.3324	72.9784	-19.2059	18.0832	*	*	*	*	*	*	*	*	30.4974	-0.2037	28.3948	0.2531	26.2961	0.6846	24.1915	1.0627	22.0994	1.4892	20.0106	1.9723	17.9031	2.4065	15.7947	3.0577	13.6515	3.7309	11.4649	4.7468	9.1762	6.5649	6.7958	7.8178	4.3217	9.0149	1.6558	10.8322	-1.0604	12.0710	-3.8294	12.9923	-6.6138	13.5525	-9.2215	13.1965	-11.7079	12.3849	-14.0545	11.1920	-16.2492	9.6834	-18.4451	8.2745	-20.6435	6.9320	-22.8465	5.6327	*	*	*	*	*	*	*	*	*	*	*	*	-33.1710	-9.3050	-32.8933	-12.9371	-32.2949	-16.6060	-32.7000	-19.0979	-33.3258	-21.2816	-34.4696	-22.9813	*	*	*	*
pl04	1.2320	26/05/2017 17:55:32	Mowie putu teraz	GONS_TT	57.9780	9.6264	7.9327	74.1443	12.8517	13.6337	69.5084	123.3978	124.9390	*	*	*	*	*	*	*	*	28.3543	-6.8857	26.6477	-5.9270	24.9406	-4.8391	23.2092	-3.6429	21.3872	-2.6367	19.4805	-1.8995	17.5159	-1.4056	15.5109	-1.2132	13.5025	-0.9977	11.4837	-0.8523	9.4488	-0.5626	7.3703	-0.0279	*	*	*	*	*	*	*	*	*	*	-8.3714	10.2648	-11.5093	11.7798	-14.2501	11.7246	-16.3671	9.9728	-18.2706	7.8857	-20.1655	5.9587	-22.1174	4.2704	-24.0362	2.6039	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-32.8287	-16.0929	-32.3845	-19.3807	-32.7371	-21.7734	-34.0033	-23.3440	-35.2299	-24.9462	-36.8284	-26.3034
pl04	1.3385	26/05/2017 17:55:32	Mowie putu teraz	max_TT	62.3298	-3.1137	1.9140	73.9382	2.7618	2.4986	71.8405	-22.7795	23.3116	*	*	*	*	*	*	*	*	30.5937	0.0965	28.4631	0.4947	26.3284	0.8161	24.2058	1.1314	22.1161	1.5857	20.0284	2.1021	17.9216	2.5889	15.8208	3.4507	13.6692	4.2925	11.4637	5.0901	9.2076	5.7455	*	*	*	*	*	*	*	*	-3.2158	10.1488	-6.1652	11.7761	-9.0983	12.7717	-11.3303	11.2344	-13.5440	9.8020	-15.7426	8.4399	-17.9158	7.0946	-20.2708	6.1731	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-30.6699	-12.0694	-29.8834	-16.0394	-29.4762	-19.3156	-30.7197	-20.8729	-32.3228	-22.1195	-34.1315	-23.2443	*	*	*	*
pl04	1.3430	26/05/2017 17:55:32	Mowie putu teraz	NOFF_TT	62.2776	-7.1850	6.0539	73.8858	3.5019	3.3455	71.7340	-20.7634	21.3814	*	*	*	*	*	*	*	*	30.5816	0.0590	28.4564	0.4709	26.3260	0.8063	24.2049	1.1271	22.1140	1.5737	20.0254	2.0808	17.9191	2.5645	15.8185	3.4158	13.6683	4.2638	11.4638	5.0534	9.2093	5.6998	*	*	*	*	*	*	*	*	-3.1995	10.0732	-6.1442	11.6931	-9.0391	12.5674	-11.2917	11.1168	-13.5180	9.7311	-15.7149	8.3719	-17.8857	7.0276	-20.2099	6.0490	-22.4593	4.9092	*	*	*	*	*	*	*	*	*	*	*	*	-30.7555	-11.9748	-29.9692	-15.9510	-29.5300	-19.2639	-30.8169	-20.7858	-32.4372	-22.0240	-34.2319	-23.1662	*	*	*	*
pl04	1.3290	26/05/2017 17:55:32	Mowie putu teraz	NONS_TT	62.3613	10.4122	11.8065	74.0878	-1.0834	1.5182	72.1829	-26.6724	26.8364	*	*	*	*	*	*	*	*	30.5937	0.0965	28.4631	0.4947	26.3284	0.8161	24.2058	1.1314	22.1161	1.5857	20.0284	2.1021	17.9216	2.5889	15.8208	3.4507	13.6692	4.2925	11.4637	5.0901	9.2076	5.7455	*	*	*	*	*	*	*	*	-3.2904	10.4948	-6.2563	12.1369	-9.1485	12.9446	-11.3633	11.3350	-13.5550	9.8318	-15.7426	8.4399	-17.9158	7.0946	-20.2708	6.1731	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-30.3898	-12.3790	-29.7675	-16.1588	-29.4762	-19.3156	-30.7197	-20.8729	-32.3228	-22.1195	-34.1315	-23.2443	*	*	*	*
pl04	1.2785	26/05/2017 17:55:32	Mowie putu teraz	peak1_TT	60.1638	57.2462	57.3397	74.2155	-1.0624	1.0052	73.2400	24.9939	27.0767	*	*	*	*	34.1667	-2.5892	32.1708	-1.8964	30.1427	-1.3095	28.0932	-0.8136	26.0323	-0.3906	23.9612	-0.0405	21.8922	0.2890	19.8234	0.6053	17.7498	0.8972	15.6702	1.1833	13.5828	1.5503	11.4731	2.2972	9.2380	4.9494	6.8636	6.8926	4.3541	8.7164	1.6787	10.6731	-1.0024	11.7479	-3.7094	12.4364	-6.3762	12.6115	-8.9466	12.2485	-11.4289	11.5349	-13.8660	10.6787	-16.2543	9.6961	-18.4091	8.1943	-20.5048	6.6495	-22.6600	5.2842	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.5752	-13.4527	-34.6220	-17.3750	-34.0912	-20.6422	-34.3962	-23.0384	-35.5257	-24.7323	-36.7373	-26.3645
pl04	1.3745	26/05/2017 17:55:32	Mowie putu teraz	peak2_TT	61.3339	-25.1160	25.1999	74.0908	-6.5327	5.6477	71.6647	8.5564	7.6981	*	*	*	*	*	*	32.5691	-0.7890	30.4410	-0.3796	28.2903	-0.1164	26.1465	0.0747	24.0404	0.3388	21.9678	0.7266	19.9000	1.1649	17.8236	1.6240	15.7447	2.3055	13.6382	3.3086	11.4669	4.1370	9.2417	4.8535	*	*	*	*	*	*	*	*	-3.1193	9.7018	-6.0935	11.4925	-8.8736	11.9967	-11.2793	11.0790	-13.5372	9.7833	-15.6802	8.2866	-17.8138	6.8673	-19.9349	5.4891	-22.0869	4.2134	*	*	*	*	*	*	*	*	*	*	*	*	-31.0037	-11.7004	-30.4079	-15.4988	-29.8998	-18.9083	-31.1998	-20.4426	-32.8981	-21.6389	-34.5855	-22.8911	*	*	*	*
pl04	1.4055	26/05/2017 17:55:36	Mowie podo teraz	closure_	59.8052	36.6640	37.8675	70.7068	-20.7424	21.1010	65.9762	-15.5945	16.3307	*	*	*	*	*	*	*	*	29.8884	-2.1026	27.8672	-1.6131	25.8346	-1.1960	23.8006	-0.8097	21.7703	-0.4175	19.7382	-0.0170	17.6957	0.3641	15.6425	0.7675	13.5726	1.2276	11.4745	1.8936	9.3266	2.6332	7.1242	3.3327	4.8552	4.0918	2.5470	4.6347	0.0798	5.7209	-2.4973	6.8191	-5.1644	7.8135	-7.9150	8.6909	-10.4818	8.6489	-12.9630	8.2199	-15.2562	7.2458	-17.3001	5.7221	-18.9463	3.4764	-20.3977	1.0572	-21.8389	-1.1786	-23.3810	-3.0954	-25.1523	-4.5748	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3260	26/05/2017 17:55:36	Mowie podo teraz	GONS_TT	55.6299	9.2945	7.5798	72.4999	3.5439	4.3373	66.7417	35.2440	36.4914	*	*	*	*	*	*	30.0713	-7.7345	28.3010	-7.0517	26.5425	-6.2993	24.7846	-5.4747	22.9798	-4.7418	21.1166	-4.2043	19.2112	-3.8660	17.2799	-3.7296	15.3476	-3.6703	13.4255	-3.4423	11.4908	-2.9470	9.5319	-2.7346	7.5679	-2.7268	*	*	*	*	*	*	*	*	-4.8639	6.6236	-8.0115	9.0238	-10.9440	10.0573	-13.4209	9.4668	-15.6805	8.2873	-17.7300	6.6805	-19.3568	4.3123	-20.7120	1.6444	-22.0110	-0.8823	-23.3268	-3.1817	-24.8994	-4.9476	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.4345	26/05/2017 17:55:36	Mowie podo teraz	max_TT	60.2047	-3.0422	1.8101	70.4298	-5.2013	5.8060	65.9830	19.6075	18.2037	*	*	*	*	*	*	*	*	*	*	27.9493	-1.3228	25.8971	-0.9414	23.8580	-0.5347	21.8173	-0.1455	19.7873	0.3416	17.7559	0.9571	15.6876	1.4455	13.5976	2.0192	11.4719	2.6483	9.3049	3.2003	7.0947	3.7359	4.8558	4.0865	2.5771	4.4253	0.2003	5.0498	-2.2895	5.8564	-4.9141	6.8225	-7.6135	7.6513	-10.2089	7.8175	-12.6296	7.3122	-14.8114	6.1538	-16.7019	4.3887	-18.3769	2.3171	-19.9457	0.2126	-21.6086	-1.5750	-23.3673	-3.1173	-25.2494	-4.4316	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.4380	26/05/2017 17:55:36	Mowie podo teraz	NOFF_TT	60.1719	-5.9319	4.8122	70.4400	-3.7193	4.3144	66.0278	23.1781	21.7514	*	*	*	*	*	*	*	*	*	*	27.9283	-1.3970	25.8756	-1.0292	23.8369	-0.6361	21.7974	-0.2605	19.7708	0.2211	17.7447	0.8466	15.6814	1.3527	13.5962	1.9753	11.4720	2.6262	9.3061	3.1701	7.0956	3.7232	4.8603	4.0452	2.5777	4.4207	0.1915	5.0991	-2.3019	5.9136	-4.9276	6.8761	-7.6153	7.6578	-10.1946	7.7736	-12.5937	7.2142	-14.7499	6.0029	-16.6255	4.2184	-18.3056	2.1719	-19.9019	0.1308	-21.6019	-1.5867	-23.3945	-3.0739	-25.2867	-4.3766	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.4250	26/05/2017 17:55:36	Mowie podo teraz	NONS_TT	60.2414	10.9940	12.4226	70.4271	-11.5395	12.1269	65.8328	4.8294	3.4752	*	*	*	*	*	*	*	*	*	*	28.0062	-1.1214	25.9555	-0.7033	23.9155	-0.2595	21.8712	0.1668	19.8321	0.6686	17.7864	1.2571	15.7043	1.6975	13.6013	2.1384	11.4717	2.7083	9.3018	3.2822	7.0922	3.7702	4.8437	4.1985	2.5753	4.4376	0.2244	4.9158	-2.2560	5.7012	-4.8774	6.6770	-7.6084	7.6337	-10.2480	7.9364	-12.7273	7.5781	-14.9782	6.5632	-16.9092	4.8508	-18.5705	2.7113	-20.0645	0.4346	-21.6270	-1.5433	-23.2933	-3.2350	-25.1484	-4.5806	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-41.0974	-20.7021	*	*
