it12	1.1280	07/02/2018 13:21:33	Dico pogo lentamente	NOFF_TD	72.3484	19.9013	20.7520	85.1613	-19.1765	16.4528	58.8664	-6.6013	7.0915	53.8868	-19.3211	*	*	48.9584	-17.2350	47.2479	-14.8726	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.1671	2.4148	19.0469	3.5765	15.8401	4.3786	12.4761	6.0490	8.8353	8.5259	4.9759	10.7612	0.9522	12.5690	-3.2160	14.0254	-7.5567	15.3040	-11.6259	15.1874	-15.2038	13.5885	-18.4832	11.3746	-21.6435	9.0499	-24.2461	5.8647	-25.5188	0.8362	-25.1634	-5.9675	-24.1826	-12.7538	-24.5019	-17.1817	-25.6166	-20.3332	-26.6731	-23.3499	-26.6618	-27.1746	-26.4496	-30.8714	-27.2479	-33.5199	-28.7781	-35.5556	-28.8497	-38.5221	-27.8288	-41.9595	-26.3918	-45.3546	-27.4776	-47.3146	-29.1216	-49.0627
it12	1.1130	07/02/2018 13:21:33	Dico pogo lentamente	NONS_TD	72.1913	35.8086	37.0331	85.2128	25.5661	28.6942	58.9572	-14.6446	15.2321	53.8649	-19.3518	*	*	48.6164	-17.8192	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.1992	3.1029	19.0462	3.3023	15.8603	3.8907	12.5009	5.7588	8.8027	8.7766	4.8266	11.6152	0.7576	13.4520	-3.4395	14.8627	-7.7513	15.9224	-11.9591	16.1037	-15.6533	14.6738	-18.8517	12.1642	-21.8854	9.5139	-24.2828	5.9281	-25.4984	0.8042	-25.2919	-5.7847	-24.2563	-12.6582	-24.4058	-17.2957	-25.6320	-20.3164	-27.0299	-22.9949	-27.2385	-26.6492	-26.7377	-30.6313	-27.3656	-33.4303	-28.7714	-35.5602	-28.7821	-38.5648	-27.9642	-41.8822	-26.5720	-45.2618	-27.4536	-47.3257	-29.4859	-48.9140
it12	1.0515	07/02/2018 13:21:33	Dico pogo lentamente	peak1_TD	67.6990	80.5016	80.0915	78.6726	141.4452	141.5596	60.6754	-15.2931	14.3576	53.7574	-19.5033	*	*	48.2240	-18.4892	47.0282	-15.2887	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.7556	-3.6315	21.9175	-2.9489	19.0318	-2.2168	16.0614	-0.9750	12.9680	0.2919	9.7075	1.8110	6.2428	3.5155	2.5982	5.1040	-1.4266	7.3243	-5.4624	8.6484	-9.5235	9.4061	-13.2443	8.8582	-16.6795	7.5096	-19.9620	5.8243	-22.4941	2.8364	-24.7083	-0.4328	-25.4843	-5.5106	-25.3736	-11.2073	-24.6734	-16.9781	-24.3212	-21.7404	-25.1782	-24.8369	-26.7642	-27.0814	-28.1993	-29.4128	-29.2648	-31.9834	-28.7892	-35.5479	-28.5016	-38.7419	-26.7434	-42.5799	-27.1095	-44.9852	-27.4738	-47.3164	*	*
it12	1.1655	07/02/2018 13:21:33	Dico pogo lentamente	peak2_TD	72.5594	24.1108	23.0827	82.4035	-69.9024	70.0703	59.0689	8.2645	8.1482	*	*	*	*	*	*	48.1655	-13.1347	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	25.1561	0.7849	22.1130	1.2524	19.0436	2.3261	15.8875	3.2326	12.5780	4.8556	9.0778	6.6584	5.3566	8.5840	1.4611	10.2614	-2.4168	11.0327	-6.4828	11.8910	-10.4165	11.8617	-14.1573	11.0623	-17.5034	9.2751	-20.6832	7.2078	-23.4399	4.4713	-24.8977	-0.1362	-25.0316	-6.1551	-25.1169	-11.5407	-25.4360	-16.0730	-26.1378	-19.7671	-26.0428	-23.9769	-25.8335	-27.9292	-26.4167	-30.8989	-28.3178	-32.7048	-29.5028	-35.0522	-29.7891	-37.9290	-29.2002	-41.1757	-28.9253	-44.0506	-29.2456	-46.5008	-30.4935	-48.5028
it12	1.2057	07/02/2018 13:21:37	Dico pucu lentamente	closure_	69.7788	36.9992	38.3478	85.6164	43.4299	44.2337	55.7846	-10.4636	10.6881	56.1827	-16.0881	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.8743	-2.3220	21.9798	-1.6096	19.0354	-0.8296	15.9697	1.2431	12.7116	3.2930	9.2404	5.4073	5.4591	7.9978	1.3807	10.6260	-3.3014	14.3453	-7.6898	15.7267	-11.8503	15.8046	-15.4242	14.1207	-18.3493	11.0877	-19.6522	5.2301	-19.4308	-2.4587	-17.9132	-11.0715	-16.9623	-17.6438	-17.3523	-21.6231	-18.3492	-24.4839	-19.7279	-26.7297	-20.8198	-29.1726	-22.0943	-31.3356	-23.5712	-33.2711	-24.9467	-35.2729	-25.1150	-38.0999	-24.7480	-41.1117	-24.2716	-43.9926	-25.3403	-45.8958	-27.8190	-47.1575	*	*
it12	1.1150	07/02/2018 13:21:37	Dico pucu lentamente	GONS_TD	61.7729	90.9901	90.0936	79.6799	85.4912	85.5255	57.0675	-11.0340	10.8852	51.2998	-22.9639	*	*	47.0977	-20.4130	45.5724	-18.0462	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.2112	-9.6338	21.5568	-10.6953	19.0130	-9.4455	16.3111	-7.0132	13.3370	-4.0249	10.1743	-1.7826	6.7600	0.5570	2.9280	3.6083	-1.5671	7.8505	-6.1407	10.8039	-10.3040	11.5523	-14.1497	11.0440	-17.5629	9.4027	-19.9453	5.7923	-20.2928	-0.9686	-18.8895	-9.5429	-18.0131	-16.1477	-18.0074	-20.7724	-18.6264	-24.1549	-19.5094	-26.9670	-20.7717	-29.2204	-22.7399	-30.7474	-25.0098	-32.0718	-26.4213	-34.1497	-27.5094	-36.4368	-27.7925	-39.1895	-27.8973	-41.9204	-28.0615	-44.4952	-28.6119	-46.7925	-29.0498	-49.0920
it12	1.2495	07/02/2018 13:21:37	Dico pucu lentamente	max_TD	70.1365	3.8967	3.6812	86.7063	-3.2520	2.0542	55.5416	-5.9452	5.7802	55.9581	-16.4044	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.8867	-2.1853	21.9554	-2.1338	19.0357	-0.7055	15.9702	1.2311	12.7197	3.1977	9.2635	5.2290	5.4331	8.1465	1.1510	11.6674	-3.4814	15.0194	-7.8783	16.3258	-11.8954	15.9286	-15.3832	14.0217	-18.4039	11.2047	-19.9214	5.7465	-19.7145	-1.9683	-18.9823	-9.3977	-18.8282	-14.9872	-18.9401	-19.5612	-19.1136	-23.5767	-19.0198	-27.4988	-20.1348	-29.8539	-21.9762	-31.4432	-24.0370	-32.8828	-26.1155	-34.3826	-26.4827	-37.1499	-26.6528	-39.9092	-26.7312	-42.5869	-27.9842	-44.5350	*	*	*	*
it12	1.2590	07/02/2018 13:21:37	Dico pucu lentamente	NOFF_TD	70.0768	8.4038	7.6332	86.6882	-14.0190	12.7296	55.5095	-7.4539	7.2937	55.7662	-16.6746	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.9744	-1.2194	21.9746	-1.7211	19.0358	-0.6871	15.9952	0.6274	12.8064	2.1830	9.3212	4.7847	5.3389	8.6853	0.9798	12.4441	-3.6207	15.5413	-7.8148	16.1241	-11.8248	15.7345	-15.3494	13.9402	-18.3575	11.1053	-19.8519	5.6132	-19.6999	-1.9935	-19.0073	-9.3585	-18.9341	-14.8364	-18.9887	-19.4982	-18.8949	-23.8362	-19.0237	-27.4945	-20.1004	-29.8881	-22.2945	-31.1532	-23.9789	-32.9312	-25.9550	-34.5048	-26.2478	-37.3131	-26.6364	-39.9195	-27.1354	-42.3559	-28.4120	-44.3148	*	*	*	*
it12	1.3145	07/02/2018 13:21:37	Dico pucu lentamente	peak1_TD	72.3950	71.9051	71.2280	83.8176	-59.8564	59.9518	54.8752	-0.6895	1.1454	55.8228	-16.5950	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	25.4328	3.8359	22.2077	3.2867	19.0442	2.5362	15.8971	2.9991	12.6553	3.9519	9.1868	5.8195	5.5195	7.6525	1.4662	10.2381	-2.7960	12.4528	-7.1383	13.9742	-11.3247	14.3592	-14.6771	12.3171	-17.5442	9.3625	-19.8471	5.6040	-20.7923	-0.1052	-20.3444	-7.2651	-19.0789	-14.6302	-17.8509	-20.9757	-18.1220	-24.7536	-18.8320	-27.7028	-20.2876	-29.7019	-21.8265	-31.5796	-23.1345	-33.6352	-24.5894	-35.5452	-27.0642	-36.7460	-28.7491	-38.5856	-30.5644	-40.3960	-31.2138	-42.8728	*	*	*	*
it12	1.3145	07/02/2018 13:21:37	Dico pucu lentamente	peak2_TD	72.3950	71.9051	71.2280	83.8176	-59.8564	59.9518	54.8752	-0.6895	1.1454	55.8228	-16.5950	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	25.4328	3.8359	22.2077	3.2867	19.0442	2.5362	15.8971	2.9991	12.6553	3.9519	9.1868	5.8195	5.5195	7.6525	1.4662	10.2381	-2.7960	12.4528	-7.1383	13.9742	-11.3247	14.3592	-14.6771	12.3171	-17.5442	9.3625	-19.8471	5.6040	-20.7923	-0.1052	-20.3444	-7.2651	-19.0789	-14.6302	-17.8509	-20.9757	-18.1220	-24.7536	-18.8320	-27.7028	-20.2876	-29.7019	-21.8265	-31.5796	-23.1345	-33.6352	-24.5894	-35.5452	-27.0642	-36.7460	-28.7491	-38.5856	-30.5644	-40.3960	-31.2138	-42.8728	*	*	*	*
it12	1.0374	07/02/2018 13:21:41	Dico poto lentamente	closure_	67.8702	23.9023	24.4757	69.8057	21.7029	21.6386	59.3061	-15.5676	15.4699	56.2227	-16.0318	*	*	*	*	47.1010	-15.1509	*	*	*	*	*	*	*	*	*	*	*	*	32.2862	5.8670	28.6768	3.9802	25.2443	1.7573	22.0767	0.4709	19.0378	0.0967	16.0460	-0.6017	13.0616	-0.8024	10.0653	-0.9437	7.0486	-1.0933	3.9615	-1.0790	0.7594	-0.8619	-2.4988	-0.7697	-5.8171	-0.7863	-9.1432	-1.0424	-12.4638	-1.5239	-15.7282	-2.2970	-18.8102	-3.5314	-21.6437	-5.2308	-24.0060	-7.6154	-25.4296	-11.1346	-25.4290	-16.0813	-25.3304	-20.6441	-24.9301	-25.0837	-25.8513	-27.9130	-26.2371	-31.0487	-26.7153	-33.9256	-26.5538	-37.1006	-26.7027	-39.8777	-26.2511	-42.8613	-26.0663	-45.5221	-26.5589	-47.7375	-26.9298	-49.9572
it12	0.9190	07/02/2018 13:21:41	Dico poto lentamente	GONS_TT	64.4142	9.3269	8.8501	70.6768	-60.0586	61.0275	59.2398	12.0697	12.3291	52.9109	-20.6952	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	30.0102	-6.7633	27.0240	-8.2459	24.3168	-8.4697	21.7288	-7.0025	19.0235	-5.4146	16.2016	-4.3657	13.3392	-4.0507	10.4630	-4.0055	7.4960	-3.6524	4.2409	-2.3461	0.7085	-0.6713	-3.0274	0.9099	-6.6832	1.5954	-10.2060	1.5232	-13.5828	0.8738	-16.3468	-1.1105	-18.9048	-3.3679	-21.8125	-4.9666	-24.6967	-6.6320	-26.7064	-9.4767	-26.9433	-14.2842	-26.5260	-19.3454	-25.7814	-24.2369	-26.1950	-27.5999	-26.4346	-30.8840	-27.0519	-33.6692	-27.7834	-36.2465	-29.6723	-38.0027	-30.4551	-40.4585	-29.7324	-43.6353	-28.5069	-46.8408	-26.5667	-50.1053
it12	1.0835	07/02/2018 13:21:41	Dico poto lentamente	max_TT	68.2165	5.8517	5.7621	70.7325	26.4797	26.0639	58.3263	-31.6172	31.2939	56.7514	-15.2874	53.3974	-15.1839	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.6353	3.6737	25.1688	0.9247	22.0229	-0.6836	19.0359	-0.6437	16.0457	-0.5932	13.0288	-0.4194	9.9784	-0.2745	6.8849	-0.1571	3.7737	-0.2271	0.6760	-0.5495	-2.4687	-0.8654	-5.6564	-1.2282	-8.9523	-1.5033	-12.2787	-1.9206	-15.5889	-2.5642	-18.6615	-3.7884	-21.4003	-5.6120	-23.7554	-7.9722	-25.1863	-11.4505	-25.8445	-15.5883	-25.9739	-19.9451	-25.6335	-24.3841	-25.8082	-27.9523	-25.8130	-31.4022	-26.4123	-34.1565	-27.0296	-36.7701	-26.8772	-39.7675	-26.4723	-42.7349	-25.3499	-45.8908	-25.7409	-48.1140	-26.3522	-50.1928
it12	1.1140	07/02/2018 13:21:41	Dico poto lentamente	NOFF_TT	68.5471	25.9972	24.7917	71.6619	47.9202	46.9780	57.3468	-32.1636	32.4001	56.2228	-16.0318	53.2664	-15.3868	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.7146	4.2602	25.2900	2.2611	22.0953	0.8706	19.0392	0.6055	16.0452	-0.5812	13.0261	-0.3872	9.9611	-0.1416	6.8009	0.3231	3.6259	0.4435	0.4563	0.2733	-2.7280	-0.0415	-5.8890	-0.5886	-9.1184	-1.1023	-12.4300	-1.5964	-15.7256	-2.3020	-18.9194	-3.3426	-21.7280	-5.0988	-24.0971	-7.4857	-25.0681	-11.6041	-25.2368	-16.3095	-24.9228	-21.0868	-24.5514	-25.4605	-25.4817	-28.2497	-24.9085	-32.1563	-25.0715	-35.1779	-25.2404	-38.0128	-26.0686	-40.2780	-26.1481	-42.9202	-25.7368	-45.6917	-25.6481	-48.1568	-26.1802	-50.2631
it12	1.0620	07/02/2018 13:21:41	Dico poto lentamente	NONS_TT	68.1680	11.4479	11.9324	70.2591	21.5492	21.5302	58.7141	-20.7233	20.3228	56.8191	-15.1921	53.4376	-15.1218	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.7367	4.4237	25.2364	1.6704	22.0562	0.0315	19.0375	-0.0368	16.0323	-0.2703	13.0111	-0.2120	9.9517	-0.0692	6.8760	-0.1063	3.7686	-0.2040	0.6672	-0.5167	-2.5131	-0.7243	-5.7747	-0.9030	-9.0590	-1.2458	-12.3395	-1.7904	-15.5696	-2.6012	-18.6549	-3.7998	-21.4234	-5.5757	-23.7863	-7.9282	-25.1908	-11.4447	-25.4531	-16.0528	-25.6221	-20.3273	-25.4221	-24.5944	-26.5500	-27.2765	-27.2290	-30.2217	-28.0313	-32.9231	-28.2272	-35.9383	-28.3422	-38.8425	-27.4201	-42.1932	-26.4154	-45.3424	-26.2808	-47.8655	-26.4082	-50.1700
it12	0.9995	07/02/2018 13:21:41	Dico poto lentamente	peak1_TT	66.3992	38.2710	38.3015	68.9313	11.5433	11.0283	59.6638	-7.3481	6.8026	55.0940	-17.6212	*	*	*	*	46.9853	-15.3701	*	*	*	*	*	*	*	*	*	*	*	*	*	*	27.9200	-1.6178	24.8301	-2.8100	21.9283	-2.7150	19.0312	-2.4398	16.1184	-2.3538	13.2189	-2.6438	10.3187	-2.8941	7.4271	-3.2580	4.4117	-3.1207	1.1388	-2.2828	-2.4388	-0.9605	-6.2057	0.2824	-9.8254	0.6044	-13.0885	-0.1853	-16.2946	-1.2106	-19.3639	-2.5743	-22.3885	-4.0648	-24.8226	-6.4527	-25.3135	-11.2854	-25.4068	-16.1078	-25.0026	-21.0002	-25.9918	-24.0276	-26.8690	-26.9858	-27.5918	-29.9192	-27.8110	-33.0910	-27.2953	-36.5855	-26.4001	-40.0687	-26.5862	-42.6698	-27.8750	-44.5912	-29.9044	-46.1975	*	*
it12	1.1955	07/02/2018 13:21:41	Dico poto lentamente	peak2_TT	75.0263	106.4682	106.5826	78.5707	90.8451	91.5356	56.7127	15.3227	15.5039	57.1856	-14.6759	54.5280	-13.4340	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.4468	6.7581	29.0054	6.4112	25.6298	6.0078	22.3346	6.0120	19.0536	6.1459	15.7574	6.3783	12.4233	6.6663	9.0230	7.0806	5.5751	7.3342	2.0775	7.4657	-1.4198	7.2988	-4.8312	6.6424	-8.2437	5.8867	-11.5698	4.8156	-14.8892	3.6734	-18.0791	2.2126	-20.8986	0.0784	-22.9490	-3.1872	-23.1495	-8.8348	-22.4124	-15.0525	-22.3531	-19.7319	-23.2642	-22.8885	-24.6393	-25.3730	-24.6729	-28.9866	-24.3590	-32.6143	-23.6842	-36.2347	-23.7326	-39.0601	-24.2000	-41.4578	-25.3885	-43.3543	-27.0023	-45.0403	-28.2915	-46.9400	-28.5544	-49.2941
it12	1.2722	07/02/2018 13:21:45	Dico putu lentamente	closure_	70.5395	59.1614	60.7971	81.4958	11.5265	13.2957	52.6249	-11.2045	11.8813	*	*	*	*	46.8639	-20.8123	45.7335	-17.7411	*	*	*	*	*	*	*	*	*	*	*	*	31.4739	1.3590	28.3770	1.7624	25.2638	1.9716	22.1506	2.0587	19.0434	2.2184	15.9197	2.4528	12.7168	3.2323	9.3213	4.7844	5.6490	6.9118	1.7857	8.7891	-2.2312	10.3378	-6.2326	11.0961	-10.2128	11.3015	-13.9581	10.5814	-17.3815	9.0138	-20.5329	6.9195	-23.3870	4.3798	-25.0037	0.0297	-24.9693	-6.2439	-23.3078	-13.8898	-21.8041	-20.3835	-20.9038	-25.4524	-20.9456	-29.0474	-20.8589	-32.4611	-21.5277	-34.9748	-22.8391	-36.8785	-24.1250	-38.7876	-24.5440	-41.2405	-24.7137	-43.7400	-25.4968	-45.8152	-26.5784	-47.7285	*	*
