pl07	1.0480	16/03/2018 14:43:42	Mowie podo teraz	NONS_TT	70.7091	16.6016	18.5699	65.8271	10.8566	11.7912	58.6796	-31.7841	33.4492	40.4826	6.5228	37.7680	7.5270	34.9099	8.0861	31.6837	7.2140	28.5005	5.9385	25.4458	4.5114	22.6143	3.5121	20.0348	3.7597	17.4631	4.0609	14.8817	4.3366	12.2848	4.6926	9.6541	5.1496	6.9760	5.6274	4.2515	6.0305	1.4942	6.2713	-1.2216	6.0457	-3.8747	5.4595	-6.3626	4.2832	-8.6926	2.7416	-10.9767	1.2407	-12.9873	-0.7861	-14.9818	-2.6480	-16.5787	-5.1315	-17.6342	-8.3311	-18.7243	-11.1394	-19.7633	-13.7695	-21.2726	-15.5524	-23.0634	-16.9164	-25.3187	-17.7530	-27.7394	-18.5102	*	*	*	*	*	*	*	*	*	*	-32.2843	-32.0545	-31.3361	-35.0928	-30.9930	-37.5861	-31.2453	-39.6512	-31.6722	-41.5779	*	*	*	*
pl07	0.9875	16/03/2018 14:43:42	Mowie podo teraz	peak1_TT	66.6422	87.0476	87.1277	63.9006	37.0188	36.7422	62.5501	-45.6600	44.3192	39.2553	3.5189	36.4865	3.9997	33.4550	3.5297	30.4367	2.7027	27.5374	1.8308	24.8531	1.4444	22.3432	1.7366	19.8356	1.9905	17.3375	2.3368	14.8285	2.7412	12.2928	3.3767	9.7090	3.9414	7.0177	5.1376	4.2434	6.0955	1.3995	6.8451	-1.4743	7.2734	-4.2405	6.9390	-6.9579	6.3395	-9.5375	5.2813	-11.8745	3.6219	-13.9613	1.5178	-15.7960	-0.9157	-17.6309	-3.1043	-19.4751	-5.1020	-21.2703	-7.0559	-23.0132	-8.9876	-24.5421	-11.1270	-26.2747	-12.9100	-28.2244	-14.4070	*	*	*	*	*	*	*	*	*	*	-33.2434	-28.7701	-31.1989	-32.7656	-29.7588	-36.0395	-30.3406	-37.9435	-31.3694	-39.5895	*	*	*	*	*	*
pl07	1.0985	16/03/2018 14:43:42	Mowie podo teraz	peak2_TT	69.0677	-45.7745	45.8927	65.1798	-26.0239	25.7931	59.5338	40.0219	39.3801	39.1737	3.3193	36.4427	3.8790	33.8071	4.6325	30.9244	4.4672	28.0080	3.8382	25.2712	3.6080	22.5168	2.8736	19.9858	3.3250	17.4384	3.7217	14.8785	4.2405	12.2846	4.7275	9.6487	5.2689	6.9718	5.6772	4.2437	6.0931	1.4800	6.3573	-1.2576	6.2209	-3.9229	5.6543	-6.3992	4.4097	-8.6912	2.7375	-10.8324	0.8581	-12.8183	-1.1858	-14.6607	-3.3312	-16.2799	-5.7073	-17.7337	-8.1566	-19.2056	-10.3674	-20.8856	-12.1182	-22.6816	-13.6453	-24.3183	-15.3507	-26.1098	-16.8420	-27.9047	-18.3344	*	*	*	*	*	*	*	*	*	*	*	*	-32.6707	-34.2917	-30.3812	-37.9213	-29.7526	-40.3941	-30.2398	-42.2217	-31.1613	-43.8485	*	*
pl07	1.2152	16/03/2018 14:43:46	Mowie putu teraz	closure_	70.3645	-66.6425	65.8711	68.2118	-1.1382	0.7849	56.4983	21.9282	21.6884	39.8445	4.9609	37.0829	5.6411	34.2450	6.0038	31.5043	6.5647	28.5629	6.2048	25.7052	5.8531	22.9977	6.0228	20.2734	5.8786	17.6601	6.7640	14.9936	7.6905	12.2610	8.6422	9.4483	9.6764	6.5889	10.1806	3.6753	10.6454	0.7470	10.7976	-2.1448	10.5307	-4.9721	9.8979	-7.6456	8.7154	-9.9456	6.5079	-11.9251	3.7561	-13.7296	0.9699	-15.5650	-1.4071	-17.2610	-3.8169	-18.5036	-6.8061	-19.2590	-10.2818	-19.1438	-14.6811	-18.7308	-18.9928	-18.2905	-22.8709	-17.9012	-26.2943	-18.4031	-28.4425	-19.4674	-29.9027	*	*	*	*	*	*	*	*	*	*	*	*	-28.1073	-39.1670	-29.0973	-40.7202	-29.7862	-42.4256	-29.9234	-44.3472	-30.2680	-46.1452
pl07	1.2820	16/03/2018 14:43:46	Mowie putu teraz	GONS_TT	67.3200	20.0920	17.9214	67.4473	-11.2152	11.5280	58.8175	26.2318	26.9508	38.1470	0.8062	35.6200	1.6145	33.0644	2.3066	30.4770	2.8488	27.8821	3.3012	25.2780	3.6430	22.7224	4.2197	20.1570	4.8450	17.5619	5.4165	14.9447	6.2269	12.2685	7.3914	9.4933	8.6854	6.6067	9.9711	3.6492	10.8549	0.7268	10.9203	-2.1959	10.7794	-5.0152	10.0719	-7.6964	8.8906	-10.0798	6.9114	-12.1070	4.2385	-13.9281	1.4393	-15.6990	-1.1219	-17.2054	-3.9240	-18.8452	-6.2070	-19.8938	-9.2636	-20.6524	-12.4613	-20.7929	-16.2016	-20.2445	-20.4330	-19.9582	-23.9257	-20.0703	-26.6689	-21.0580	-28.3388	*	*	*	*	*	*	*	*	*	*	*	*	-30.0742	-38.0895	-30.6767	-39.9342	-30.9900	-41.8845	-31.2413	-43.8162	-32.0580	-45.5047
pl07	1.2745	16/03/2018 14:43:46	Mowie putu teraz	max_TT	67.1708	5.6858	3.4122	67.5523	-12.8517	13.0329	58.6239	30.3640	30.9105	38.0988	0.6883	35.5933	1.5412	33.0456	2.2478	30.4655	2.8070	27.8703	3.2506	25.2715	3.6091	22.7320	4.2823	20.1693	4.9549	17.5738	5.5800	14.9488	6.3498	12.2680	7.4782	9.4912	8.7335	6.6023	10.0229	3.6458	10.8819	0.7349	10.8712	-2.1736	10.6707	-4.9725	9.8996	-7.6412	8.7000	-10.0062	6.6900	-12.0500	4.0874	-13.8753	1.3146	-15.6252	-1.2790	-17.1965	-3.9413	-18.6669	-6.5197	-19.7268	-9.5315	-20.4120	-12.8151	-20.5177	-16.5742	-19.9918	-20.7483	-19.5565	-24.3882	-19.7566	-27.0026	-20.7615	-28.6304	*	*	*	*	*	*	*	*	*	*	*	*	-29.7339	-38.2759	-30.3679	-40.0879	-30.9205	-41.9158	-31.3574	-43.7695	-32.2459	-45.4375
pl07	1.2810	16/03/2018 14:43:46	Mowie putu teraz	NOFF_TT	67.2907	17.9214	15.7280	67.4624	-11.5280	11.8141	58.7885	26.9508	27.5936	38.1275	0.7586	35.6037	1.5698	33.0530	2.2707	30.4700	2.8233	27.8766	3.2775	25.2745	3.6249	22.7225	4.2207	20.1555	4.8318	17.5612	5.4074	14.9446	6.2212	12.2685	7.3971	9.4927	8.6986	6.6062	9.9774	3.6506	10.8440	0.7288	10.9078	-2.1933	10.7665	-5.0145	10.0694	-7.6934	8.8803	-10.0726	6.8897	-12.0903	4.1942	-13.8898	1.3487	-15.6611	-1.2028	-17.1614	-4.0088	-18.8247	-6.2428	-19.8993	-9.2548	-20.6464	-12.4702	-20.7785	-16.2211	-20.2087	-20.4778	-19.9047	-23.9873	-20.0300	-26.7117	-21.0235	-28.3728	*	*	*	*	*	*	*	*	*	*	*	*	-30.1015	-38.0745	-30.7154	-39.9149	-31.0356	-41.8641	-31.3059	-43.7902	-32.1479	-45.4726
pl07	1.2670	16/03/2018 14:43:46	Mowie putu teraz	NONS_TT	67.1518	-13.7939	16.0675	67.7005	-13.8474	13.8741	58.3398	34.1835	34.4868	38.0780	0.6373	35.5933	1.5412	33.0456	2.2478	30.4655	2.8070	27.8668	3.2357	25.2704	3.6035	22.7439	4.3604	20.1883	5.1232	17.5905	5.8084	14.9545	6.5190	12.2674	7.5774	9.4896	8.7673	6.5978	10.0759	3.6386	10.9396	0.7409	10.8346	-2.1505	10.5586	-4.9193	9.6844	-7.5768	8.4777	-9.9270	6.4520	-12.0122	3.9871	-13.8882	1.3450	-15.6105	-1.3104	-17.2774	-3.7852	-18.4816	-6.8448	-19.5015	-9.8928	-20.1169	-13.2493	-20.1957	-17.0100	-19.7437	-21.0579	-19.1547	-24.8509	-19.4396	-27.3398	-20.4544	-28.9323	-22.0911	-29.9180	*	*	*	*	*	*	*	*	*	*	-29.2409	-38.5459	-29.8914	-40.3250	-30.7359	-41.9987	-31.3705	-43.7642	-32.2978	-45.4189
pl07	1.2275	16/03/2018 14:43:46	Mowie putu teraz	peak1_TT	69.4660	-69.7365	69.9024	68.1906	-5.3196	4.9763	56.7656	25.7149	25.3429	39.1971	3.3763	36.5516	4.1789	33.8676	4.8219	31.2000	5.4643	28.4140	5.5694	25.6519	5.5774	22.9567	5.7544	20.2673	5.8249	17.6562	6.7101	15.0018	7.9383	12.2588	9.0021	9.4359	9.9490	6.5640	10.4736	3.6654	10.7252	0.7646	10.6909	-2.1230	10.4248	-4.9351	9.7482	-7.4620	8.0809	-9.7537	5.9312	-11.7163	3.2022	-13.6213	0.7137	-15.5566	-1.4250	-17.3120	-3.7186	-18.6616	-6.5289	-19.5896	-9.7515	-19.3431	-14.3878	-18.8099	-18.8857	-18.0571	-23.1620	-17.3073	-26.9782	-17.9010	-28.9766	-19.3057	-30.0617	-20.9440	-30.9602	*	*	*	*	*	*	*	*	*	*	-29.2600	-38.5355	-29.9436	-40.2990	-30.1506	-42.2618	-30.0976	-44.2770	-30.4376	-46.0845
pl07	1.3215	16/03/2018 14:43:46	Mowie putu teraz	peak2_TT	69.9855	67.3084	67.5201	67.3279	9.6207	8.9970	59.1661	-4.5509	3.9063	39.4516	3.9995	36.8212	4.9208	34.1571	5.7284	31.4614	6.4097	28.5623	6.2020	25.7018	5.8359	22.8943	5.3453	20.2000	5.2267	17.5796	5.6593	14.9526	6.4620	12.2683	7.4253	9.5025	8.4840	6.6297	9.7009	3.6984	10.4604	0.7512	10.7725	-2.1519	10.5657	-4.9395	9.7661	-7.6395	8.6941	-9.9724	6.5884	-12.0680	4.1350	-13.9571	1.5080	-15.5678	-1.4011	-17.0892	-4.1480	-18.3048	-7.1549	-19.5099	-9.8794	-20.6483	-12.4673	-21.2513	-15.5812	-21.2354	-19.1968	-20.8329	-22.9185	-20.5036	-26.2079	-21.0685	-28.3285	*	*	*	*	*	*	*	*	*	*	*	*	-29.6912	-38.2993	-30.1850	-40.1789	-30.4089	-42.1457	-30.7954	-43.9959	-31.3996	-45.7403
pl07	1.1371	16/03/2018 14:43:50	Mowie pada teraz	closure_	67.0046	79.9457	79.9120	63.3282	38.7081	38.4945	61.4187	-33.4615	32.4924	38.9802	2.8457	36.3487	3.6202	33.6102	4.0159	30.7331	3.7752	27.7857	2.8899	24.9976	2.1922	22.3133	1.5408	19.7791	1.4890	17.2941	1.7414	14.8056	2.0548	12.2987	2.3986	9.7429	3.1961	7.1292	3.8256	4.4413	4.5105	1.6856	5.1124	-0.9841	4.8920	-3.6102	4.3895	-6.0966	3.3643	-8.4619	2.0481	-10.7229	0.5676	-12.8704	-1.0627	-14.9165	-2.7870	-16.8879	-4.5357	-18.6840	-6.4896	-20.3718	-8.4970	-21.9128	-10.6067	-23.5920	-12.4129	-25.5227	-13.8481	-27.6364	-15.0842	-29.7501	-16.3712	*	*	*	*	*	*	-33.7557	-25.5645	-32.5362	-29.2743	-31.8201	-32.3587	-31.3301	-35.0964	-31.2017	-37.4717	*	*	*	*	*	*	*	*
pl07	1.2230	16/03/2018 14:43:50	Mowie pada teraz	GONS_TT	71.2781	-11.4937	10.0365	65.8610	3.0823	3.7956	56.8736	-26.1974	27.6375	40.6209	6.8613	37.8573	7.7727	35.0153	8.4160	31.7808	7.5652	28.5651	6.2140	25.5305	4.9492	22.6569	3.7908	20.0632	4.0124	17.4721	4.1845	14.8848	4.4314	12.2847	4.7115	9.6666	4.8742	7.0339	4.9474	4.4144	4.7259	1.8319	4.2258	-0.6281	3.1625	-3.0052	1.9428	-5.2518	0.4459	-7.4798	-0.9039	-9.5894	-2.4388	-11.5512	-4.1833	-13.1957	-6.4483	-14.6511	-8.8456	-16.2120	-10.8259	-17.8937	-12.4715	-19.6186	-13.9825	-21.3945	-15.3874	-22.9399	-17.0704	-25.0479	-18.0648	-27.3077	-18.9695	*	*	*	*	*	*	*	*	*	*	-33.3561	-31.3524	-32.1996	-34.5745	-31.9116	-37.0829	-32.4801	-39.0367	-33.3602	-40.8192	*	*	*	*
pl07	1.2175	16/03/2018 14:43:50	Mowie pada teraz	max_TT	71.3080	-4.6749	3.0766	65.8323	6.3438	7.0915	57.0111	-32.5117	33.8593	40.6973	7.0484	37.9270	7.9645	35.0675	8.5794	31.8067	7.6587	28.5847	6.2975	25.5290	4.9417	22.6606	3.8148	20.0629	4.0095	17.4720	4.1827	14.8844	4.4173	12.2850	4.6630	9.6677	4.8500	7.0351	4.9327	4.4076	4.7805	1.8196	4.3005	-0.6500	3.2691	-3.0293	2.0404	-5.2802	0.5442	-7.5180	-0.7889	-9.6566	-2.2606	-11.6456	-3.9600	-13.3129	-6.1989	-14.8058	-8.5475	-16.3242	-10.6291	-17.9134	-12.4399	-19.4976	-14.1605	-21.1707	-15.6904	-22.8685	-17.1595	-25.1941	-17.8965	-27.6443	-18.6114	*	*	*	*	*	*	*	*	*	*	-33.1039	-31.5176	-31.9020	-34.7531	-31.5864	-37.2610	-32.1460	-39.2029	*	*	*	*	*	*
pl07	1.2220	16/03/2018 14:43:50	Mowie pada teraz	NOFF_TT	71.2887	-10.0365	8.5373	65.8563	3.7956	4.5280	56.9022	-27.6375	29.0432	40.6348	6.8953	37.8700	7.8076	35.0248	8.4457	31.7855	7.5822	28.5686	6.2292	25.5302	4.9478	22.6576	3.7952	20.0632	4.0119	17.4721	4.1842	14.8848	4.4289	12.2848	4.7027	9.6668	4.8698	7.0341	4.9448	4.4132	4.7358	1.8297	4.2394	-0.6321	3.1819	-3.0096	1.9606	-5.2569	0.4638	-7.4867	-0.8830	-9.6016	-2.4064	-11.5684	-4.1427	-13.2170	-6.4029	-14.6792	-8.7914	-16.2324	-10.7901	-17.8973	-12.4657	-19.5966	-14.0149	-21.3538	-15.4425	-22.9269	-17.0866	-25.0745	-18.0342	-27.3689	-18.9044	*	*	*	*	*	*	*	*	*	*	-33.3103	-31.3824	-32.1455	-34.6070	-31.8524	-37.1152	-32.4193	-39.0669	-33.3017	-40.8455	*	*	*	*
pl07	1.2070	16/03/2018 14:43:50	Mowie pada teraz	NONS_TT	71.2154	14.9345	16.7084	65.6921	15.2435	16.0370	57.4936	-46.9398	47.9755	40.8431	7.4052	38.0598	8.3302	35.1668	8.8904	31.8557	7.8362	28.6218	6.4558	25.5261	4.9265	22.6675	3.8603	20.0622	4.0037	17.4717	4.1792	14.8835	4.3902	12.2856	4.5706	9.6698	4.8039	7.0375	4.9048	4.3946	4.8847	1.7960	4.4432	-0.6920	3.4727	-3.0755	2.2271	-5.3347	0.7324	-7.5913	-0.5688	-9.7849	-1.9202	-11.8258	-3.5337	-13.5367	-5.7227	-15.1012	-7.9783	-16.5385	-10.2531	-17.9515	-12.3788	-19.2673	-14.4993	-20.7443	-16.2675	-22.7328	-17.3288	-25.4730	-17.5753	-28.2859	-17.9289	*	*	*	*	*	*	*	*	*	*	-32.6222	-31.8331	-31.3344	-35.0938	-30.9666	-37.6006	-31.5097	-39.5196	*	*	*	*	*	*
pl07	1.1415	16/03/2018 14:43:50	Mowie pada teraz	peak1_TT	67.3104	79.7482	79.8416	63.4795	39.3105	39.1722	61.2792	-37.0264	36.0489	39.2112	3.4109	36.5585	4.1978	33.7961	4.5980	30.8561	4.2199	27.8698	3.2485	25.0468	2.4467	22.3443	1.7437	19.8084	1.7493	17.3139	2.0133	14.8158	2.3623	12.2969	2.6973	9.7317	3.4413	7.1188	3.9479	4.4440	4.4892	1.6997	5.0268	-0.9575	4.7626	-3.5775	4.2574	-6.0526	3.2124	-8.4007	1.8642	-10.6566	0.3918	-12.7962	-1.2383	-14.8298	-2.9715	-16.8126	-4.6808	-18.6090	-6.6213	-20.3099	-8.5963	-21.8739	-10.6641	-23.5380	-12.4861	-25.4625	-13.9233	-27.6105	-15.1139	-29.7463	-16.3752	*	*	*	*	*	*	-33.7125	-25.5979	-32.4968	-29.3024	-31.8029	-32.3699	-31.2981	-35.1156	-31.1375	-37.5069	*	*	*	*	*	*	*	*
pl07	1.2545	16/03/2018 14:43:50	Mowie pada teraz	peak2_TT	70.0572	-35.5778	35.7094	65.5675	-11.4021	11.2476	56.8932	26.2794	24.9081	39.2188	3.4296	36.6420	4.4275	33.9844	5.1876	31.3588	6.0385	28.4159	5.5776	25.5384	4.9905	22.7167	4.1823	20.0337	3.7498	17.4668	4.1114	14.8884	4.5384	12.2837	4.8745	9.6594	5.0337	7.0204	5.1051	4.3860	4.9535	1.7775	4.5554	-0.7500	3.7548	-3.1458	2.5116	-5.4242	1.0417	-7.5968	-0.5521	-9.6559	-2.2624	-11.6267	-4.0046	-13.5232	-5.7515	-15.1378	-7.9078	-16.6577	-10.0440	-17.8440	-12.5512	-19.0251	-14.8558	-20.1898	-17.0180	-21.5685	-18.7813	-23.0265	-20.3925	-24.5827	-21.8684	*	*	*	*	*	*	*	*	*	*	*	*	-31.6632	-34.8964	-31.0848	-37.5358	-31.4437	-39.5525	-32.4366	-41.2343	-33.6833	-42.8323	*	*
pl07	1.1062	16/03/2018 14:43:54	Mowie pugu teraz	closure_	58.1045	-37.8476	37.7336	66.6405	84.9448	84.0799	61.3938	2.6631	2.0039	*	*	*	*	31.0871	-3.8856	28.2177	-5.3243	25.7562	-5.7659	23.7828	-4.0930	21.8557	-1.4561	19.7734	1.4389	17.4876	4.3965	14.9503	6.3938	12.2636	8.2048	9.4353	9.9614	6.4813	11.4463	3.4433	12.5041	0.3970	12.9180	-2.6412	12.9423	-5.6503	12.6406	-8.6306	12.1178	-11.2546	10.4426	-13.5549	8.0787	-15.4929	5.1409	-17.1249	1.9119	-18.6977	-1.0487	-20.0964	-4.0121	-20.9474	-7.5737	-21.6294	-11.0238	-22.3422	-14.1046	-23.1255	-16.8388	-22.9970	-20.4264	-22.6218	-23.9545	-21.9057	-27.5054	-21.7318	-30.2444	*	*	*	*	*	*	*	*	*	*	-29.2175	-38.5588	-31.0582	-39.7443	-32.9759	-40.9920	-34.3343	-42.5700	*	*
