pl05	1.3590	26/05/2017 18:29:03	Mowie paga teraz	NOFF_TD	68.6968	3.4714	4.0016	88.1873	-38.0745	34.2178	62.8462	-38.0745	34.2178	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.1585	3.1614	18.8438	3.6070	16.5404	4.8283	14.1587	6.1753	11.5787	10.9491	8.8271	13.1742	5.5061	19.3833	2.5068	19.8616	-0.6194	20.7174	-3.7966	21.3479	-7.0757	22.0244	-10.3373	22.2698	-13.4604	21.8257	-15.7957	19.0762	-17.5023	15.0878	-18.4503	9.9061	-18.3374	3.2227	-18.1839	-2.6283	-18.2496	-7.3568	-19.6256	-9.4250	-20.9601	-11.4255	-22.3634	-13.2198	-23.7091	-15.0159	-26.1262	-15.4566	-27.7818	-16.8780	-29.4578	-18.2823	-30.9848	-19.8458	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3410	26/05/2017 18:29:03	Mowie paga teraz	NONS_TD	68.5566	15.0642	15.7814	88.5195	29.3312	32.7721	64.0190	29.3312	32.7721	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.2742	4.2210	18.9359	4.8495	16.5607	5.3462	14.1692	8.6567	11.5299	12.5425	8.6766	15.4692	5.6537	17.9174	2.6094	19.1078	-0.6048	20.6322	-3.8549	21.6282	-7.1296	22.2452	-10.1958	21.7679	-13.1505	20.8568	-15.6896	18.7803	-17.8783	16.0313	-18.9930	11.1407	-19.6268	5.8991	-19.8922	0.6226	-20.6588	-3.1364	-21.4735	-6.4350	-22.7814	-8.6958	-23.6393	-11.4448	-25.2968	-12.9622	-26.9157	-14.5058	-28.2324	-16.3724	-29.6995	-18.0293	-31.7351	-19.1136	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2815	26/05/2017 18:29:03	Mowie paga teraz	peak1_TD	66.9662	21.8239	21.6484	81.7856	147.4380	147.6002	69.8228	147.4380	147.6002	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.4984	3.7529	14.1501	4.1242	11.7866	4.1705	9.3997	4.4466	6.9722	4.8250	4.4933	5.2618	1.7082	7.1648	-1.5171	10.3821	-4.8892	13.0822	-7.9439	13.7763	-10.8375	13.6243	-13.5725	12.8779	-16.1679	11.7395	-18.7500	10.5878	-20.7920	8.3174	-22.0137	4.6598	-23.3428	1.5657	-24.6531	-1.2900	-25.7603	-4.2315	-27.0015	-6.7677	-28.4212	-8.9209	-30.0075	-10.7823	-31.6641	-12.5211	-33.2225	-14.3428	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4180	26/05/2017 18:29:03	Mowie paga teraz	peak2_TD	67.9796	-2.0561	2.7847	80.5891	-154.4380	154.5258	66.6792	-154.4380	154.5258	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5195	3.1293	21.0954	2.5839	18.7989	3.0006	16.4791	3.2592	14.1501	4.1359	11.7639	4.9101	9.2412	6.8618	6.5595	8.9230	3.7247	10.9106	0.5682	13.8023	-2.5117	15.1665	-5.4985	15.5742	-8.2183	14.7502	-10.6350	12.9911	-12.7326	10.5362	-14.4126	7.3354	-16.1415	4.6530	-17.7381	1.9789	-19.3384	-0.4312	-20.8023	-2.8850	-22.5593	-4.6779	-24.0167	-6.8446	-25.4840	-8.8786	-26.7312	-11.1069	-28.0042	-13.1950	-29.3211	-15.1506	-31.0281	-16.6391	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2684	26/05/2017 18:29:07	Mowie puku teraz	closure_	70.2224	0.0000	0.0000	75.1192	0.0000	0.0000	66.6984	0.0000	0.0000	*	*	*	*	*	*	*	*	*	*	*	*	26.5320	6.5879	24.0273	6.6397	21.5403	6.6575	19.0691	6.6480	16.6078	6.5520	14.1610	6.7077	11.7031	6.8936	9.2026	7.4513	6.6345	8.1788	4.0349	8.6306	1.3815	9.0672	-1.3209	9.4379	-3.9529	9.2529	-6.5335	8.7714	-9.0172	7.9325	-11.2461	6.3919	-13.4228	4.8518	-15.4735	3.1333	-17.4117	1.3013	-19.2455	-0.6081	-21.0565	-2.4395	-22.5867	-4.6337	-23.9051	-7.0117	-25.0666	-9.4594	-26.0717	-11.9600	-27.2838	-14.0625	-28.6453	-15.9090	-30.1490	-17.5590	-31.6001	-19.2453	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3487	26/05/2017 18:29:11	Mowie poto teraz	closure_	66.3969	38.6600	38.9194	70.8304	9.6064	9.1658	72.8824	9.6064	9.1658	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5206	3.1371	21.1759	3.3203	18.7928	2.9185	16.4671	2.9517	14.1444	2.7654	11.8402	2.4204	9.5323	2.4242	7.1953	2.6097	4.8424	2.6960	2.4569	2.8055	0.0341	2.9196	-2.4444	3.0837	-5.0661	3.5638	-7.7133	3.8552	-10.4515	4.1767	-13.0932	4.0249	-15.8306	3.9456	-18.3995	3.3516	-20.8920	2.5252	-23.2070	1.3278	-25.6650	0.3474	-27.6416	-1.4120	-28.6102	-4.5298	-29.3564	-7.7112	-30.4366	-10.2656	-31.8371	-12.3270	-33.2193	-14.3461	-34.6443	-16.2743	-35.9621	-18.2693	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2450	26/05/2017 18:29:11	Mowie poto teraz	GONS_TT	63.0565	3.9539	3.1033	69.6901	15.5830	14.9574	75.6040	15.5830	14.9574	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.9636	-0.7140	20.7466	-0.6100	18.5337	-0.5804	16.3288	-0.5847	14.1309	-0.4399	11.9246	-0.3321	9.7046	-0.2018	7.4741	-0.1589	5.2457	-0.2687	3.0031	-0.3746	0.7441	-0.4964	-1.5597	-0.5344	-4.2263	0.5837	*	*	-10.6654	4.7728	-14.0869	6.5181	-17.2283	7.1258	-19.8846	6.4341	-22.3011	5.2067	-24.6196	3.8025	-26.7098	2.0380	-28.4612	-0.1836	-30.2278	-2.2796	-31.4159	-5.0473	-32.1515	-8.2005	-32.9832	-11.0407	-33.6316	-13.9146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4205	26/05/2017 18:29:11	Mowie poto teraz	max_TT	67.8427	-1.2741	0.8602	73.1529	32.6042	33.1345	71.5839	32.6042	33.1345	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5889	3.6091	21.2272	3.7908	18.8677	3.9292	16.5100	4.0514	14.1508	4.2814	11.7734	4.5999	9.3552	5.1239	6.8914	5.6278	4.3756	6.1265	1.8281	6.4667	-0.7020	6.4605	-3.2753	6.4818	-5.8519	6.3526	-8.4384	6.1226	-11.0280	5.7837	-13.5358	5.1353	-15.9993	4.3294	-18.4257	3.4060	-20.7614	2.2768	-23.0038	0.9718	-24.9761	-0.7673	-26.4673	-3.1719	-27.7098	-5.7823	-28.8697	-8.3408	-30.0414	-10.7416	-31.5851	-12.6098	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4240	26/05/2017 18:29:11	Mowie poto teraz	NOFF_TT	67.8317	-2.2507	1.8692	73.2405	31.2691	31.8031	71.7035	31.2691	31.8031	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5889	3.6091	21.2272	3.7908	18.8667	3.9153	16.5093	4.0330	14.1506	4.2445	11.7743	4.5693	9.3558	5.1153	6.8873	5.6681	4.3589	6.2490	1.8027	6.6143	-0.7393	6.6401	-3.3256	6.6875	-5.9034	6.5352	-8.4996	6.3140	-11.0896	5.9556	-13.5972	5.2894	-16.0697	4.4896	-18.5003	3.5607	-20.8537	2.4524	-23.0925	1.1272	-25.0473	-0.6521	-26.5988	-2.9748	-27.8925	-5.5282	-29.1016	-8.0408	-30.3695	-10.3465	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4040	26/05/2017 18:29:11	Mowie poto teraz	NONS_TT	67.7905	8.1902	8.8615	72.4722	36.4990	36.3731	71.0727	36.4990	36.3731	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5910	3.6240	21.2342	3.8547	18.8763	4.0457	16.5150	4.1793	14.1513	4.4017	11.7741	4.5781	9.3702	4.8954	6.9333	5.2113	4.4613	5.4968	1.9519	5.7461	-0.5509	5.7337	-3.0723	5.6517	-5.6082	5.4878	-8.1602	5.2527	-10.7225	4.9321	-13.2250	4.3554	-15.6921	3.6306	-18.1161	2.7633	-20.4327	1.6513	-22.6588	0.3674	-24.6559	-1.2855	-26.0944	-3.7307	-27.2496	-6.4225	-28.3606	-8.9994	-29.3272	-11.6017	-30.7515	-13.5453	-32.3675	-15.2375	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3300	26/05/2017 18:29:11	Mowie poto teraz	peak1_TT	65.5497	41.1911	41.2369	71.0453	3.8147	3.7079	74.1840	3.8147	3.7079	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4200	2.4418	21.0887	2.5223	18.7272	2.0329	16.4213	1.7800	14.1393	1.5573	11.8722	1.3770	9.5987	1.4126	7.3070	1.5004	4.9672	1.7783	2.5856	2.0561	0.1979	2.1314	-2.3325	2.6259	-4.9100	3.0098	-7.6876	3.7750	-10.4057	4.0489	-13.0264	3.8571	-15.7626	3.7909	-18.4456	3.4473	-21.0387	2.8045	-23.5809	1.9828	-25.8888	0.7095	-28.0014	-0.8728	-29.5529	-3.2185	-30.9073	-5.7052	-32.1004	-8.2620	-32.9686	-11.0570	-33.8923	-13.6419	-35.0216	-15.9061	-36.0872	-18.1555	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4495	26/05/2017 18:29:11	Mowie poto teraz	peak2_TT	67.5645	-6.7024	6.7158	73.8516	14.7266	15.3923	73.2578	14.7266	15.3923	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.7899	4.9991	21.3672	5.0721	18.9513	5.0584	16.5207	4.3236	14.1477	3.5655	11.8025	3.6504	9.4311	3.9680	6.9681	4.8657	4.4478	5.5961	1.8750	6.1938	-0.7883	6.8757	-3.3964	6.9770	-6.0464	7.0427	-8.7797	7.1899	-11.4387	6.9288	-14.0480	6.4204	-16.5796	5.6499	-19.0293	4.6588	-21.3655	3.4264	-23.5062	1.8519	-25.3398	-0.1789	-27.0953	-2.2307	-28.8713	-4.1666	-30.7283	-5.9367	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3809	26/05/2017 18:29:14	Mowie pudu teraz	closure_	67.6317	62.0200	63.3401	81.3011	-2.6872	2.8568	74.0913	-2.6872	2.8568	*	*	*	*	*	*	*	*	*	*	*	*	26.0035	3.6589	23.6353	3.9299	21.2701	4.1828	18.9084	4.4792	16.5398	4.8115	14.1545	5.1633	11.7394	5.7099	9.2598	6.5781	6.6392	8.1316	*	*	*	*	*	*	*	*	-8.4794	15.6769	-11.4597	15.5697	-14.3162	14.9513	-17.0347	13.9147	-19.5119	12.3214	-21.6164	10.0286	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-27.7027	-16.9669	-27.0944	-20.7555	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2880	26/05/2017 18:29:14	Mowie pudu teraz	GONS_TT	61.2531	10.2558	8.3027	66.7796	123.4245	119.6289	73.6803	123.4245	119.6289	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.4068	-2.2930	16.2611	-2.3161	14.1235	-2.1900	11.9739	-1.9395	9.7994	-1.6473	7.6102	-1.5096	5.3634	-1.1333	3.0711	-0.7707	0.7603	-0.5741	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-24.8115	-1.0336	*	*	-29.3563	-3.4919	-30.0959	-6.7547	*	*	-29.5704	-14.8707	-29.1165	-18.6395	-29.5344	-21.2614	-30.7280	-23.0329	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4624	26/05/2017 18:29:17	Mowie podo teraz	closure_	66.3852	21.8507	22.7584	70.0653	-21.8387	21.3999	70.8588	-21.8387	21.3999	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4291	2.5047	21.1061	2.6815	18.7824	2.7769	16.4644	2.8841	14.1451	2.9486	11.8204	3.0667	9.4824	3.1854	7.1334	3.2249	4.7524	3.3571	2.3452	3.4557	-0.0688	3.4144	-2.5127	3.3628	-4.9519	3.1585	-7.4091	2.9041	-9.8769	2.5746	-12.3470	2.1525	-14.8154	1.6360	-17.2489	0.9635	-19.6488	0.1595	-22.0224	-0.7476	-24.2201	-1.9905	-25.9289	-3.9787	-27.2095	-6.4784	-28.1134	-9.3191	-29.0422	-11.9449	-29.8010	-14.6120	-30.6426	-17.0425	-31.8104	-19.0401	-32.8053	-21.1423	-34.1713	-22.8669	*	*	*	*	*	*	*	*	*	*
pl05	1.3480	26/05/2017 18:29:17	Mowie podo teraz	GONS_TT	62.3344	9.1019	7.9765	66.0356	14.1335	12.0659	76.3277	14.1335	12.0659	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.5010	-1.0213	16.3036	-1.2305	14.1279	-1.1376	11.9408	-0.8586	9.7350	-0.6653	7.4953	-0.3694	5.2313	-0.1624	2.9723	-0.1952	0.6851	-0.2122	-1.5369	-0.6278	-3.7435	-1.1297	-6.0852	-1.2357	*	*	*	*	*	*	-19.6081	5.8602	-22.9668	6.4737	*	*	*	*	*	*	-30.9885	-1.2214	-31.7781	-4.5789	*	*	-32.4241	-11.6681	-32.6801	-14.9103	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4865	26/05/2017 18:29:17	Mowie podo teraz	max_TT	66.6123	-3.0880	1.9913	69.1387	-17.6868	18.2915	69.0751	-17.6868	18.2915	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4631	2.7396	21.1369	2.9640	18.8033	3.0603	16.4719	3.0749	14.1463	3.2194	11.8094	3.4271	9.4528	3.6363	7.0793	3.7622	4.7070	3.6908	2.3422	3.4734	-0.0192	3.1760	-2.3943	2.8789	-4.7609	2.4807	-7.1224	2.0076	-9.5032	1.5327	-11.8790	0.9781	-14.2490	0.3473	-16.5847	-0.4153	-18.7874	-1.4798	-20.9829	-2.5685	-23.0702	-3.8514	-24.8015	-5.6683	-26.4693	-7.5080	-27.6818	-9.8773	-28.5204	-12.5733	-29.1340	-15.3605	-29.7836	-17.9414	-30.4346	-20.3828	-31.3039	-22.5088	-32.6011	-24.1989	*	*	*	*	*	*	*	*	*	*
pl05	1.4930	26/05/2017 18:29:17	Mowie podo teraz	NOFF_TT	66.5717	-8.9836	7.9498	69.0905	-13.9236	14.6637	68.8690	-13.9236	14.6637	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4564	2.6934	21.1295	2.8961	18.7983	2.9922	16.4692	3.0067	14.1458	3.1119	11.8139	3.2789	9.4652	3.4476	7.1023	3.5335	4.7307	3.5167	2.3653	3.3388	0.0086	3.0423	-2.3619	2.7462	-4.7173	2.3259	-7.0704	1.8449	-9.4329	1.3368	-11.7868	0.7467	-14.1391	0.0972	-16.4661	-0.6614	-18.7022	-1.6420	-20.8970	-2.7190	-22.9624	-4.0257	-24.6966	-5.8256	-26.2516	-7.8109	-27.4785	-10.1402	-28.3698	-12.7546	-29.0149	-15.4942	-29.6627	-18.0679	-30.2904	-20.5235	-31.1480	-22.6506	-32.4194	-24.3530	-33.6810	-26.0523	*	*	*	*	*	*	*	*
pl05	1.4770	26/05/2017 18:29:17	Mowie podo teraz	NONS_TT	66.5929	8.3008	9.3575	69.4265	-22.4113	22.6631	69.6940	-22.4113	22.6631	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4591	2.7118	21.1338	2.9351	18.8012	3.0312	16.4717	3.0704	14.1463	3.2142	11.8096	3.4200	9.4534	3.6272	7.0804	3.7512	4.7049	3.7061	2.3291	3.5494	-0.0475	3.3119	-2.4420	3.0737	-4.8317	2.7320	-7.2206	2.3145	-9.6322	1.8925	-12.0426	1.3886	-14.4461	0.7958	-16.8107	0.0538	-19.0460	-0.9877	-21.2878	-2.0345	-23.4141	-3.2948	-25.1347	-5.1690	-26.7605	-7.1029	-27.8911	-9.6066	-28.7283	-12.3229	-29.3645	-15.1019	-30.0644	-17.6476	-30.8557	-19.9718	-31.7578	-22.0957	-33.0863	-23.7873	*	*	*	*	*	*	*	*	*	*
pl05	1.4205	26/05/2017 18:29:17	Mowie podo teraz	peak1_TT	64.7476	43.5123	43.5867	70.5047	32.0225	33.6952	75.3410	32.0225	33.6952	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2363	1.1718	20.9492	1.2448	18.6670	1.2189	16.3988	1.2061	14.1376	1.1523	11.8797	1.1325	9.6195	1.0956	7.3549	1.0248	5.0902	0.8746	2.8083	0.7593	0.3902	1.2063	-2.2147	2.1442	-4.9683	3.2167	-7.8797	4.3757	-10.8729	5.3514	-13.7101	5.5726	-16.5382	5.5556	-19.3529	5.3305	-22.0331	4.6968	-24.5214	3.6305	-26.8913	2.3317	-28.8266	0.3640	-30.2895	-2.1937	-31.1621	-5.3756	-31.5463	-8.9292	-31.7733	-12.3985	-32.3098	-15.2978	-33.1972	-17.6866	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.5335	26/05/2017 18:29:17	Mowie podo teraz	peak2_TT	65.3603	-32.5661	32.6843	69.7029	14.9841	14.7610	70.0277	14.9841	14.7610	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2982	1.5991	20.9999	1.7090	18.7054	1.7382	16.4213	1.7801	14.1406	1.8747	11.8513	2.0593	9.5413	2.2877	7.1851	2.7111	4.7787	3.1639	2.3449	3.4576	-0.1181	3.6514	-2.5519	3.5233	-4.9656	3.2071	-7.4006	2.8776	-9.8172	2.4082	-12.2216	1.8378	-14.5963	1.1374	-16.8861	0.2103	-19.1444	-0.8003	-21.3760	-1.8798	-23.3874	-3.3380	-25.1737	-5.1106	-26.6578	-7.2457	-27.8879	-9.6107	-28.6896	-12.3695	-29.4344	-15.0234	-30.2251	-17.4793	-31.0592	-19.7732	-32.1991	-21.6941	-33.5460	-23.3973	-34.9226	-25.0713	*	*	*	*	*	*	*	*
pl05	1.6036	26/05/2017 18:29:21	Mowie pugu teraz	closure_	70.7386	63.0884	64.9821	74.4077	88.7878	91.0699	69.2847	88.7878	91.0699	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.0635	9.5704	6.4117	10.3911	3.7370	10.8202	1.0821	10.8102	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-23.6562	-2.9031	-24.9786	-5.4029	-26.4933	-7.4746	-27.9181	-9.5716	-29.4317	-11.4758	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
