it04	1.2300	11/06/2017 08:38:02	Dico poto lentamente	NOFF_TT	71.6425	-8.7738	7.3357	75.2106	6.3934	6.1951	55.3850	-10.2940	11.4250	*	*	*	*	*	*	28.8574	17.1815	26.6717	17.3032	24.4878	17.3570	22.3076	17.3404	20.1343	17.2575	17.9678	17.1643	15.8013	17.1637	13.6271	17.1915	11.4404	17.2369	9.2242	17.3722	6.9523	17.6848	4.6288	18.0458	2.2729	18.3296	-0.1091	18.5242	-2.4479	18.3984	-4.7008	17.9053	-6.7439	16.7888	-8.6552	15.3981	-10.1055	13.0300	-11.4633	10.6914	-12.3668	7.6607	-13.4911	5.3283	-14.6211	3.1875	-16.0818	1.7237	-17.3172	-0.0277	-17.9155	-2.5926	-18.1631	-5.4445	-18.2770	-8.2572	-17.9595	-11.3740	-18.1613	-13.6924	-19.2773	-14.9323	-20.5109	-16.0488	-21.6062	-17.2997	-23.0964	-18.2099	*	*	*	*	*	*	-25.0809	-24.9271	-25.2439	-26.7125
it04	1.2110	11/06/2017 08:38:02	Dico poto lentamente	NONS_TT	71.7672	25.1312	27.2751	75.2020	0.6142	0.2480	55.6177	-29.5849	30.4012	*	*	*	*	*	*	28.8599	17.1991	26.6875	17.4471	24.5068	17.5984	22.3192	17.5823	20.1386	17.4996	17.9653	17.3592	15.7984	17.2316	13.6228	17.2504	11.4211	17.4219	9.1919	17.6122	6.9252	17.8479	4.6053	18.1646	2.2657	18.3612	-0.0137	18.1584	-2.1700	17.4520	-4.3293	16.7683	-6.3330	15.6498	-8.0362	13.8326	-9.7771	12.2679	-11.4383	10.6379	-12.6876	8.2961	-13.8198	5.9329	-15.0498	3.9221	-16.0646	1.6961	-17.1433	-0.2880	-17.5452	-3.1121	-17.9309	-5.7502	-18.3012	-8.2273	-18.2367	-11.0516	-18.4422	-13.3850	-19.4275	-14.7776	-20.4261	-16.1310	-21.4273	-17.4628	-22.9126	-18.3675	*	*	*	*	*	*	-24.9562	-25.0102	-24.9014	-26.9260
it04	1.1515	11/06/2017 08:38:02	Dico poto lentamente	peak1_TT	66.5549	131.1493	131.3190	75.2261	14.3719	15.2798	58.3281	-30.6702	29.9835	*	*	32.2688	12.0109	30.2339	12.2622	28.2016	12.4953	26.1555	12.5735	24.1149	12.6095	22.0830	12.6690	20.0532	12.6863	18.0250	12.6234	15.9975	12.5950	13.9682	12.5438	11.9318	12.5095	9.8447	12.7668	7.6509	13.4695	5.3444	14.4144	2.9241	15.4833	0.3950	16.5918	-2.0955	17.1983	-4.4636	17.1793	-6.7350	16.7642	-8.9747	16.2063	-11.0347	15.1864	-12.8385	13.6340	-14.4402	11.7676	-15.7124	9.4152	-16.6613	6.6841	-17.5360	4.0508	-18.4133	1.6136	-19.0952	-0.9371	-19.6225	-3.5227	-20.1333	-5.9608	-20.4377	-8.4916	-20.7733	-10.8344	-21.4761	-12.6683	-22.3423	-14.2742	-23.4109	-15.6540	-24.7453	-16.7953	-26.2359	-17.8318	-27.6836	-18.9395	*	*	*	*	-30.6689	-23.3311
it04	1.2640	11/06/2017 08:38:02	Dico poto lentamente	peak2_TT	70.7288	-31.6277	31.6772	75.5444	17.5743	17.0898	55.7712	17.6258	17.2806	*	*	*	*	30.8426	15.8216	28.7121	16.1432	26.5651	16.3258	24.4105	16.3730	22.2602	16.3545	20.1168	16.2706	17.9803	16.1723	15.8456	16.1308	13.7061	16.1147	11.5525	16.1580	9.3693	16.2951	7.1142	16.7075	4.7707	17.3256	2.4390	17.6035	0.1010	17.7187	-2.2646	17.7741	-4.5479	17.4372	-6.5361	16.2128	-8.5617	15.1618	-10.3638	13.6295	-11.7814	11.3721	-13.0759	9.0653	-14.3100	6.8348	-15.4062	4.5330	-16.5319	2.4439	-17.9097	0.8594	-18.8731	-1.2488	-19.2005	-4.0785	-19.4129	-6.8520	-19.2377	-9.8873	-18.8621	-12.9255	-19.4245	-14.7807	-20.4617	-16.0965	-21.5858	-17.3183	*	*	*	*	-24.7157	-21.1880	-24.8110	-23.1547	-25.2353	-24.8242	-25.6489	-26.4601
it04	1.1279	11/06/2017 08:38:07	Dico paca lentamente	closure_	65.1959	6.8122	6.4079	78.2139	72.4121	71.8199	63.9523	-22.5906	21.5269	*	*	*	*	*	*	27.8626	10.0729	25.8931	10.1692	23.9283	10.2336	21.9721	10.3623	20.0205	10.8419	18.0396	11.4663	15.9791	13.0235	13.7525	15.4821	11.4250	17.3846	8.9949	19.0747	6.4184	20.9064	4.0200	21.1347	1.6595	21.0108	-0.6903	20.7516	-3.0338	20.3942	-5.2083	19.4579	-7.3192	18.3837	-9.3418	17.1345	-11.4736	16.2050	-13.5594	15.1766	-15.3879	13.6448	-16.9217	11.6401	-18.5011	9.8373	-19.5806	7.3229	-20.3970	4.5838	-21.4002	2.2973	-22.3466	0.0645	-22.9501	-2.4763	-23.6974	-4.7002	-24.5546	-6.6971	-25.2058	-8.8282	-25.5447	-11.1710	-25.3469	-13.8886	*	*	-22.7755	-20.6226	-21.5654	-23.5748	-20.7600	-26.0347	-20.7820	-27.7912	-21.5346	-29.0246
it04	1.2080	11/06/2017 08:38:07	Dico paca lentamente	GONS_TD	66.0818	2.7657	2.9640	82.2613	-19.8669	17.8719	59.8907	-39.7949	40.8859	*	*	*	*	*	*	*	*	25.9517	10.7056	23.9987	11.1291	22.0274	11.5134	20.0438	12.1508	18.0213	12.9197	15.9247	14.2906	13.6613	16.7253	11.2314	19.2470	8.6618	21.5471	5.9197	23.9151	3.2309	25.1392	0.6373	25.4790	-1.8586	25.2293	-4.3610	24.9153	-6.7740	24.2485	-9.0686	23.2331	-11.1911	21.8117	-13.2502	20.3279	-14.2149	16.5791	-14.4950	11.8763	-14.5039	7.1917	-14.6099	3.1682	-15.1055	0.1613	-16.2912	-1.5639	-17.7814	-2.7806	-19.1318	-4.1688	-19.9135	-6.2327	-20.5970	-8.3063	-21.5718	-9.9607	-22.1860	-11.9374	-22.2368	-14.3764	*	*	*	*	-20.0321	-22.8351	-19.9775	-24.7778	-20.5142	-26.2095	-21.7043	-27.1767	-23.3319	-27.9043
it04	1.1995	11/06/2017 08:38:07	Dico paca lentamente	max_TD	66.0718	4.2667	4.5166	82.4286	-4.3983	2.2812	60.2772	-47.0200	47.8268	*	*	*	*	*	*	*	*	25.9621	10.8013	24.0178	11.3724	22.0352	11.6754	20.0460	12.2760	18.0209	12.9527	15.9278	14.2194	13.6751	16.5372	11.2628	18.9453	8.7123	21.1720	5.9816	23.5416	3.3112	24.7315	0.7073	25.1730	-1.8223	25.0902	-4.3811	24.9836	-6.8813	24.5769	-9.2140	23.6363	-11.4472	22.4593	-13.5044	20.9178	-14.3651	16.9005	-14.5016	11.8893	-14.3792	6.9622	-14.4889	2.9609	-15.0105	0.0091	-16.4685	-1.2985	-18.1756	-2.2275	-19.6200	-3.5260	-20.3845	-5.6501	-21.0527	-7.7762	-21.8753	-9.6287	-22.1741	-11.9497	-21.9148	-14.6885	-21.3029	-17.5763	*	*	-19.2898	-23.4337	-19.3425	-25.2588	-19.8972	-26.6481	-20.9245	-27.6963	-22.1846	-28.6194
it04	1.2060	11/06/2017 08:38:07	Dico paca lentamente	NOFF_TD	66.0807	3.1166	3.2806	82.3189	-15.8157	13.7749	59.9880	-41.9464	42.9459	*	*	*	*	*	*	*	*	25.9541	10.7281	24.0032	11.1864	22.0292	11.5515	20.0443	12.1802	18.0212	12.9275	15.9254	14.2739	13.6645	16.6810	11.2388	19.1760	8.6737	21.4589	5.9343	23.8272	3.2498	25.0433	0.6538	25.4070	-1.8500	25.1965	-4.3658	24.9313	-6.7992	24.3258	-9.1028	23.3280	-11.2514	21.9640	-13.3100	20.4667	-14.2503	16.6547	-14.4966	11.8794	-14.4746	7.1377	-14.5814	3.1194	-15.0832	0.1255	-16.3329	-1.5015	-17.8742	-2.6505	-19.2467	-4.0176	-20.0243	-6.0956	-20.7042	-8.1816	-21.6432	-9.8826	-22.1832	-11.9403	-22.1610	-14.4498	-21.6517	-17.2582	*	*	-19.8575	-22.9760	-19.8280	-24.8910	-20.3690	-26.3127	-21.5208	-27.2989	-23.0619	-28.0726
it04	1.1920	11/06/2017 08:38:07	Dico paca lentamente	NONS_TD	66.0135	6.4468	6.6795	82.4171	13.6223	15.6898	60.7805	-52.6466	53.1425	*	*	*	*	*	*	*	*	25.9658	10.8354	24.0264	11.4829	22.0410	11.7959	20.0485	12.4194	18.0183	13.1527	15.9178	14.4514	13.6662	16.6588	11.2606	18.9665	8.7139	21.1606	6.0012	23.4233	3.3459	24.5558	0.7358	25.0486	-1.8068	25.0308	-4.3675	24.9372	-6.9095	24.6633	-9.2665	23.7816	-11.5335	22.6776	-13.5921	21.1215	-14.4704	17.1257	-14.5791	12.0429	-14.4473	7.0875	-14.5540	3.0725	-15.1061	0.1621	-16.6792	-0.9830	-18.4777	-1.8036	-19.9508	-3.0905	-20.7670	-5.1770	-21.4300	-7.3375	-22.1419	-9.3370	-22.3087	-11.8110	-21.8984	-14.7043	-21.2425	-17.6313	-20.2275	-20.6708	-19.1907	-23.5137	-19.2289	-25.3449	-19.7827	-26.7295	-20.6532	-27.8770	-21.6016	-28.9828
it04	1.1425	11/06/2017 08:38:07	Dico paca lentamente	peak1_TD	65.4054	11.4975	11.2648	79.4279	76.0975	76.2196	63.5196	-38.7058	37.6911	*	*	*	*	*	*	*	*	25.9173	10.3908	23.9611	10.6509	22.0002	10.9486	20.0316	11.4629	18.0316	12.0987	15.9453	13.8099	13.6611	16.7277	11.2411	19.1542	8.6583	21.5729	5.9787	23.5593	3.5085	23.7307	1.1628	23.1820	-1.2452	22.8782	-3.4683	21.8742	-5.7956	21.2550	-7.9546	20.1450	-10.0277	18.8694	-12.1353	17.7407	-14.0940	16.3205	-15.1572	13.1879	-16.4524	10.7766	-17.6137	8.3164	-18.5064	5.6039	-19.5884	3.3730	-21.0846	1.8545	-21.8857	-0.5425	-22.5396	-2.9841	-23.3029	-5.1591	-24.1064	-7.1875	-24.8444	-9.2003	-25.4532	-11.2597	-25.4932	-13.7552	*	*	-23.4591	-20.0713	-22.3723	-22.9634	-21.5277	-25.4889	-21.4660	-27.3355	-21.6665	-28.9423
it04	1.2525	11/06/2017 08:38:07	Dico paca lentamente	peak2_TD	66.1217	13.5632	12.7182	79.3651	-68.8381	68.8820	59.6003	22.7251	21.6312	*	*	*	*	*	*	27.9248	10.5169	25.9777	10.9438	24.0257	11.4729	22.0538	12.0616	20.0525	12.6419	18.0173	13.2370	15.9383	13.9740	13.7588	15.3964	11.4358	17.2806	8.9781	19.1990	6.3916	21.0679	3.7881	22.3117	1.3207	22.4917	-1.0644	22.1853	-3.4373	21.7687	-5.7428	21.0934	-8.0150	20.3125	-10.0502	18.9263	-11.6466	16.6064	-12.9699	13.9151	-13.8207	10.5405	-14.6112	7.3891	-15.4391	4.5894	-16.5479	2.4696	-17.7715	0.6525	-18.9429	-1.1509	-19.5704	-3.5913	-20.0962	-6.0067	-20.5342	-8.3793	-20.9724	-10.6166	-21.8010	-12.3338	-22.2956	-14.3195	*	*	-20.8780	-20.1128	-20.2861	-22.6302	-19.8034	-24.9097	-20.1993	-26.4333	-21.3702	-27.3993	-23.2698	-27.9430
it04	1.1749	11/06/2017 08:38:12	Dico pudu lentamente	closure_	72.7842	37.7468	39.7852	78.8319	-31.1022	30.7164	60.1189	-38.0177	38.4727	*	*	*	*	*	*	*	*	26.8984	19.3805	24.6535	19.4671	22.4126	19.5241	20.1762	19.6181	17.9358	19.7007	15.6859	19.8507	13.4148	20.0842	11.1099	20.4163	8.7588	20.8269	6.3639	21.2351	3.9346	21.5684	1.4965	21.7234	-0.8952	21.5370	-3.2666	21.1873	-5.6299	20.7479	-7.9998	20.2703	-10.2173	19.3489	-11.5267	16.3282	-12.4487	12.7998	-13.5431	9.9908	-13.7716	5.8443	-14.2423	2.5382	-15.4170	0.6597	-16.2271	-1.6599	-16.8413	-4.0998	-17.9424	-5.7351	-19.0191	-7.3392	-20.2428	-8.7183	-21.4490	-10.0951	-22.5741	-11.5378	-23.7348	-12.9248	-24.4630	-14.6946	-24.6942	-16.8393	-24.6147	-19.1393	-24.6715	-21.2215	-24.6326	-23.2816	*	*	*	*
it04	1.0890	11/06/2017 08:38:12	Dico pudu lentamente	GONS_TT	67.2436	8.5258	7.3776	79.5486	0.8011	0.6828	63.9596	-6.8855	5.9490	*	*	*	*	*	*	*	*	*	*	*	*	22.1021	13.0678	20.0641	13.2999	18.0114	13.7000	15.9159	14.4962	13.7745	15.1834	11.6226	15.4835	9.4641	15.5915	7.2653	15.7963	4.9157	16.5897	2.4475	17.5662	-0.0777	18.4038	-2.7822	19.5373	-5.5419	20.4787	-7.8283	19.7950	-9.4820	17.4890	-10.2248	13.3068	-10.3745	8.3618	-10.1526	3.2748	-10.5212	-0.1361	-11.3099	-2.4876	-12.9696	-3.2569	-14.7609	-3.8552	-17.1580	-3.6555	-19.2991	-3.9485	-20.9611	-4.9368	-22.6034	-5.9726	-24.0682	-7.2293	-24.9050	-9.1379	-25.2926	-11.4153	-25.6537	-13.6088	-25.7210	-15.9584	-25.3472	-18.5485	-24.9060	-21.0439	-25.2588	-22.8364	*	*	*	*
it04	1.1955	11/06/2017 08:38:12	Dico pudu lentamente	max_TT	72.9866	-3.8776	2.1610	77.8367	-31.2252	31.6143	59.8017	-30.6072	30.8161	*	*	*	*	*	*	28.9665	17.9614	26.7899	18.3859	24.5968	18.7446	22.3892	19.0372	20.1708	19.3136	17.9375	19.5692	15.6940	19.6617	13.4387	19.7580	11.1506	20.0240	8.8320	20.2834	6.4714	20.5865	4.0790	20.8354	1.6724	20.9545	-0.6961	20.7737	-3.0137	20.3258	-5.2722	19.6536	-7.6396	19.2719	-9.5004	17.5358	-11.2285	15.6361	-12.6903	13.3170	-13.3278	9.5643	-13.8053	5.9063	-14.6123	3.1725	-15.0958	0.1458	-15.8477	-2.2279	-17.0144	-3.8570	-18.0219	-5.6304	-19.0251	-7.3318	-19.9814	-9.0223	-20.6572	-10.9615	-21.1397	-13.0147	-21.9731	-14.6320	-22.2736	-16.6911	-22.5256	-18.6995	-23.0422	-20.4075	-23.6516	-21.9942	*	*	*	*	*	*
it04	1.1990	11/06/2017 08:38:12	Dico pudu lentamente	NOFF_TT	72.9378	-8.0795	6.4468	77.7412	-30.1476	30.6091	59.7597	-30.2029	30.3497	*	*	*	*	*	*	28.9496	17.8405	26.7720	18.2221	24.5809	18.5429	22.3785	18.8146	20.1664	19.0697	17.9406	19.3209	15.7037	19.4355	13.4545	19.5431	11.1718	19.8206	8.8548	20.1141	6.4987	20.4213	4.1102	20.6770	1.7035	20.8186	-0.6624	20.6444	-2.9758	20.1968	-5.2415	19.5597	-7.6014	19.1658	-9.5019	17.5395	-11.1753	15.5127	-12.6193	13.1648	-13.2457	9.4016	-13.7596	5.8222	-14.5611	3.0846	-15.1131	0.1733	-15.8606	-2.2087	-17.0268	-3.8395	-18.0257	-5.6255	-19.0768	-7.2678	-20.1269	-8.8530	-20.8832	-10.7141	-21.4723	-12.6723	-22.3534	-14.2635	-22.6069	-16.3872	-22.7639	-18.4951	-23.2363	-20.2510	-23.6886	-21.9662	*	*	*	*	*	*
it04	1.1870	11/06/2017 08:38:12	Dico pudu lentamente	NONS_TT	73.0431	13.7939	15.8081	78.2633	-33.2909	33.3290	59.9201	-33.1631	33.5178	*	*	*	*	*	*	29.0394	18.4821	26.8346	18.7957	24.6202	19.0423	22.3988	19.2378	20.1730	19.4391	17.9368	19.6234	15.6906	19.7396	13.4288	19.8924	11.1338	20.1857	8.8019	20.5073	6.4271	20.8537	4.0195	21.1374	1.5999	21.2713	-0.7781	21.0882	-3.1179	20.6808	-5.4196	20.1045	-7.7880	19.6833	-9.7958	18.2828	-11.3514	15.9213	-12.5908	13.1039	-13.4165	9.7400	-13.7914	5.8807	-14.4599	2.9111	-15.2282	0.3575	-16.0040	-1.9939	-16.9431	-3.9570	-17.9892	-5.6735	-19.0226	-7.3348	-20.0891	-8.8970	-20.9834	-10.6045	-21.7307	-12.4062	-22.6989	-13.9286	-23.1757	-15.8685	-23.4191	-17.9331	-23.6901	-19.8850	-24.0718	-21.6758	*	*	*	*	*	*
it04	1.1425	11/06/2017 08:38:12	Dico pudu lentamente	peak1_TT	70.3779	76.2539	76.3588	79.6861	-13.8721	13.2866	61.8634	-49.3221	49.3898	*	*	*	*	*	*	*	*	*	*	24.3844	16.0409	22.2577	16.3027	20.1205	16.4816	17.9731	16.7419	15.8027	17.1304	13.6095	17.4304	11.3881	17.7402	9.1257	18.1037	6.7502	18.9040	4.2472	19.9821	1.6944	20.8584	-0.9086	21.5882	-3.5617	22.1924	-5.9732	21.7982	-8.2727	21.0269	-9.7548	18.1791	-10.9219	14.9246	-11.7713	11.3504	-11.9468	6.8287	-12.2173	2.9846	-13.1442	0.6563	-14.3391	-1.0654	-15.7930	-2.3099	-17.5379	-3.1224	-19.0191	-4.3173	-20.5940	-5.3909	-21.9788	-6.6991	-22.7062	-8.7196	-23.2904	-10.8003	-24.1101	-12.5612	-24.7153	-14.4645	-24.6909	-16.8421	-25.1696	-18.6917	-25.5529	-20.5538	-25.7256	-22.5045	*	*	*	*
