it13	1.0530	19/02/2018 15:33:44	Dico pogo lentamente	NOFF_TD	55.4073	15.4896	14.6542	71.6184	-11.0130	9.1515	54.8448	-16.7370	18.3372	32.4181	-9.6247	30.6237	-8.4027	28.8036	-7.1655	26.9220	-5.9916	24.9669	-4.9281	22.9578	-3.9356	20.8875	-3.0582	18.7653	-2.2868	16.5744	-1.7856	14.3797	-1.1968	12.2111	0.1540	9.9518	1.6143	7.5697	4.5789	4.9490	7.6136	2.1423	9.9141	-0.8394	12.0130	-3.8089	12.8687	-6.7082	12.8730	-9.5440	12.4300	-12.2614	11.5093	-14.7877	10.0494	-16.7768	7.3025	-18.1421	3.4670	-18.7017	-1.5196	-18.7386	-6.7810	-18.6868	-11.4615	-18.7898	-15.2895	-19.2394	-18.1656	-19.9248	-20.4450	-20.6039	-22.5530	-21.1041	-24.7205	-21.4373	-26.9152	-21.6340	-29.0929	-22.1336	-30.8501	-22.7511	-32.4260	-23.3828	-33.9383	-24.7815	-34.8656	-26.6628	-35.5355	-28.4704	-36.3604	-30.4357	-37.2007	-31.7850	-38.4619	-32.6344	-40.0023
it13	1.0380	19/02/2018 15:33:44	Dico pogo lentamente	NONS_TD	55.4290	8.4324	8.3694	71.7143	19.6800	21.8353	55.2291	-41.6546	43.2796	32.7990	-8.8635	30.8733	-7.8506	28.8955	-6.9388	26.9726	-5.8511	24.9953	-4.8386	22.9777	-3.8630	20.8941	-3.0295	18.7707	-2.2584	16.5855	-1.7116	14.3817	-1.1785	12.2100	0.1373	9.9717	2.2640	7.5623	5.4388	4.9007	8.6158	2.0622	10.8268	-0.8772	12.3091	-3.8351	13.0249	-6.7686	13.1626	-9.6176	12.7243	-12.3955	11.9680	-14.9509	10.5355	-16.9659	7.8002	-18.4186	4.1164	-19.0061	-0.8765	-19.0488	-6.1872	-18.9501	-11.0024	-18.9719	-14.9992	-19.5571	-17.7009	-20.4758	-19.7033	-21.3209	-21.6634	-21.6539	-24.0908	-21.8337	-26.4957	-21.9597	-28.7744	-22.5686	-30.4569	-23.3292	-31.9435	-23.9864	-33.4737	-25.4004	-34.4269	-27.2474	-35.1547	-29.0891	-35.9912	-30.8871	-36.9549	-31.9843	-38.3633	-32.6402	-39.9997
it13	0.9775	19/02/2018 15:33:44	Dico pogo lentamente	peak1_TD	54.0686	31.6019	31.8632	66.9846	103.2028	103.2829	59.8829	-66.0877	65.1579	32.0141	-10.4320	30.0970	-9.5678	28.2404	-8.5545	26.3693	-7.5256	24.4142	-6.6751	22.4455	-5.8082	20.4174	-5.0875	18.3565	-4.4327	16.2564	-3.9067	14.1392	-3.3847	12.0042	-2.7950	9.8501	-1.6982	7.6094	0.0273	5.2098	2.1943	2.6181	4.4899	-0.1116	6.3083	-2.9541	7.7757	-5.8375	8.6992	-8.6841	8.9914	-11.5096	8.9380	-14.1992	8.2960	-16.5513	6.7093	-18.5084	4.3271	-19.9414	1.0999	-21.0281	-2.3983	-21.8048	-6.0258	-22.1516	-9.9297	-22.4286	-13.4998	-22.7660	-16.6208	-23.2554	-19.2631	*	*	-23.8445	-24.3679	-23.9854	-26.7933	-24.5878	-28.6321	-25.2710	-30.3229	-26.3167	-31.6797	-27.1481	-33.1879	-28.5955	-34.2767	-30.3229	-35.2552	-31.8164	-36.4490	-33.1177	-37.8030	-33.7874	-39.4877
it13	1.0915	19/02/2018 15:33:44	Dico pogo lentamente	peak2_TD	56.6531	79.8416	77.8255	69.8987	-44.4183	44.5499	55.4871	8.8463	9.3069	33.0478	-8.3662	31.0323	-7.4989	29.0597	-6.5340	27.0176	-5.7262	24.9950	-4.8394	22.9104	-4.1088	20.8224	-3.3393	18.7133	-2.5597	16.5634	-1.8590	14.3823	-1.1734	12.1668	-0.4771	9.9079	0.1871	7.5947	1.7111	5.1227	4.0049	2.4317	6.6154	-0.4687	9.1071	-3.3945	10.3994	-6.3095	10.9618	-9.2101	11.0946	-12.0275	10.7092	-14.5115	9.2265	-16.4044	6.3230	-17.7422	2.5281	-18.8171	-1.2758	-19.2988	-5.7086	-19.6336	-9.8110	-19.7910	-13.6933	-19.7776	-17.3782	-20.3343	-19.8938	-21.2473	-21.7548	-21.6338	-24.1138	-22.1665	-26.1435	-22.2929	-28.4484	-21.9360	-31.0287	-22.2190	-32.8701	-22.3645	-34.7223	-23.8871	-35.4997	-26.2333	-35.8152	-28.5631	-36.3051	-30.8949	-36.9507	-32.4120	-38.1519	-33.2163	-39.7426
it13	0.9802	19/02/2018 15:33:48	Dico pucu lentamente	closure_	52.9014	80.1154	79.9708	68.7646	70.7822	70.7964	57.8623	-73.2034	73.4543	33.6962	-7.0707	31.2981	-6.9110	28.5875	-7.6985	25.9372	-8.7251	23.7025	-8.9247	21.7353	-8.4043	19.9412	-7.1431	18.0750	-5.9105	16.1155	-4.8458	14.0929	-3.8064	12.0241	-2.5110	9.8830	-0.6251	7.5958	1.5839	5.1334	3.7819	2.5035	5.7963	-0.2854	7.6704	-3.2284	9.4099	-6.3079	10.9540	-9.3020	11.4622	-12.1477	11.1204	-14.7873	10.0480	-17.1859	8.3788	-19.1516	5.8375	-20.4879	2.2546	-21.1065	-2.2482	-20.6900	-7.9693	-19.7551	-13.7505	-18.5404	-19.1882	-17.5094	-23.6960	-17.0974	-26.9038	-17.0616	-29.3505	-18.1792	-30.3628	-19.4658	-31.2132	-20.4140	-32.4041	-20.7402	-34.1043	-21.2910	-35.5487	-22.0430	-36.8070	-24.1301	-37.1850	-26.1684	-37.7337	-27.9867	-38.5339	-29.7706	-39.4577	-30.8517	-40.7978
it13	0.9110	19/02/2018 15:33:48	Dico pucu lentamente	GONS_TD	46.6376	78.0430	77.1008	65.3274	23.2468	22.9416	62.1190	-20.3972	19.2051	29.0541	-16.3471	27.2640	-15.8340	25.4829	-15.3555	23.8182	-14.6063	22.2989	-13.3608	20.7210	-12.1121	19.1338	-10.6282	17.3936	-9.4872	15.6517	-7.9388	13.8068	-6.4095	11.8356	-5.1964	9.7640	-4.5037	7.6410	-3.6015	5.3869	-1.4834	2.9531	0.6717	0.2793	3.2440	-2.5928	5.6225	-5.5738	7.4353	-8.6859	8.9986	-11.7266	9.6801	-14.3817	8.8397	-16.8100	7.3899	-19.1044	5.7266	-20.9045	3.1350	-22.2108	-0.1344	-22.7336	-4.4066	-22.3057	-9.6840	-21.4899	-14.8731	-19.8419	-20.5566	-18.5034	-25.1592	-17.7680	-28.5414	-18.0128	-30.5388	-18.9668	-31.7013	-20.3742	-32.4400	-22.1279	-32.9462	-22.8818	-34.3240	-23.4507	-35.8091	-24.4095	-37.0031	-25.4125	-38.1847	-27.4877	-38.8055	-29.4957	-39.5936	-30.9652	-40.7471
it13	1.1225	19/02/2018 15:33:48	Dico pucu lentamente	max_TD	65.2518	26.4893	27.4105	69.2114	1.6899	0.9193	56.4820	-8.2626	6.8922	36.5120	-1.4438	34.5659	0.3174	32.3531	1.5887	30.1014	2.8329	27.4561	2.9393	24.4785	1.6231	21.5576	-0.1656	18.8291	-1.9516	16.4919	-2.3357	14.3090	-1.8397	12.1401	-0.8587	9.9331	1.0075	7.5852	2.7989	5.1062	4.3467	2.4494	6.4131	-0.3362	8.0683	-3.3026	9.8521	-6.3398	11.1069	-9.1932	11.0271	-11.9481	10.4376	-14.4259	8.9715	-16.7263	7.1699	-18.3322	3.9134	-19.3044	-0.2462	-20.0942	-4.1860	-20.1120	-8.9770	-19.9873	-13.3804	-19.8676	-17.2466	-19.2056	-21.4130	-19.0763	-24.4484	-19.2197	-26.8787	-19.3993	-29.0717	-20.2398	-30.4563	-21.3528	-31.5556	-22.2238	-32.8661	-22.7118	-34.4548	-22.6648	-36.3662	-22.5688	-38.2020	-23.8520	-39.1156	-24.3031	-40.5391	-25.5171	-41.5605	-26.0703	-42.9315
it13	1.0300	19/02/2018 15:33:48	Dico pucu lentamente	NONS_TD	56.9260	110.7883	110.0044	71.4784	12.3978	14.3089	55.0837	-27.4506	28.7781	34.6180	-5.2284	32.5307	-4.1844	29.8870	-4.4934	27.1682	-5.3083	24.6099	-6.0565	22.3153	-6.2842	20.3580	-5.3439	18.4154	-4.1236	16.3891	-3.0219	14.3040	-1.8852	12.2141	0.1954	9.9877	2.7854	7.5605	5.6348	4.9072	8.4805	2.1042	10.3485	-0.8324	11.9577	-3.8263	12.9726	-6.8215	13.4160	-9.6907	13.0165	-12.3818	11.9212	-14.8073	10.1076	-16.7496	7.2310	-18.1216	3.4189	-19.1792	-0.5106	-19.5139	-5.2968	-19.2727	-10.4401	-18.7518	-15.3501	-17.7235	-20.3834	-16.8804	-24.5427	-16.7810	-27.2963	-16.8196	-29.6277	-18.1268	-30.4182	-19.5092	-31.1708	-20.5462	-32.2846	-21.6188	-33.3710	-22.5905	-34.5482	-24.1401	-35.3203	-25.5802	-36.2406	-26.8454	-37.3298	-28.8717	-38.0521	-30.4489	-39.1224	-32.0447	-40.2654
it13	0.9825	19/02/2018 15:33:48	Dico pucu lentamente	peak1_TD	53.0125	80.4329	80.2326	68.9074	70.6863	70.7645	57.7336	-72.6614	73.0019	33.7314	-7.0002	31.3247	-6.8521	28.5996	-7.6686	25.9702	-8.6335	23.7462	-8.7866	21.7720	-8.2704	19.9757	-6.9939	18.1051	-5.7526	16.1381	-4.6955	14.1118	-3.6344	12.0415	-2.2635	9.8917	-0.3416	7.5933	1.8786	5.1188	4.0864	2.4854	6.0033	-0.3178	7.9241	-3.2635	9.6192	-6.3422	11.1186	-9.3289	11.5698	-12.1664	11.1844	-14.7933	10.0659	-17.1765	8.3542	-19.1246	5.7741	-20.4370	2.1471	-21.0403	-2.3749	-20.5521	-8.2096	-19.6251	-13.9578	-18.4518	-19.3179	-17.4200	-23.8164	-17.0868	-26.9169	-17.1039	-29.3021	-18.2055	-30.3349	-19.5295	-31.1510	-20.4861	-32.3390	-20.7474	-34.0983	-21.3045	-35.5382	-22.1134	-36.7571	-24.1301	-37.1850	-26.1903	-37.7206	-28.1045	-38.4697	-29.9557	-39.3662	-31.1683	-40.6565
it13	1.0765	19/02/2018 15:33:48	Dico pucu lentamente	peak2_TD	62.9481	95.6078	97.1498	69.9668	-34.1034	34.2140	55.4199	24.7116	24.3673	36.8430	-0.7822	35.1261	1.5564	32.7988	2.6881	29.9143	2.3137	26.5546	0.0901	23.1978	-3.0582	20.4913	-4.7683	18.2742	-4.8648	16.2302	-4.0814	14.1572	-3.2213	12.0644	-1.9363	9.8784	-0.7750	7.5951	1.6711	5.1207	4.0469	2.4632	6.2556	-0.4632	9.0638	-3.4478	10.7172	-6.5091	11.9187	-9.4095	11.8918	-12.0694	10.8526	-14.5158	9.2392	-16.5908	6.8133	-17.9744	3.0733	-18.9170	-1.0646	-19.2102	-5.8782	-19.3746	-10.2624	-19.2101	-14.6195	-18.8988	-18.6639	-18.3947	-22.5044	-17.7647	-26.0758	-17.3779	-28.9882	-17.9783	-30.5753	-19.2935	-31.3817	-20.8452	-32.0144	-22.3846	-32.7319	-23.4326	-33.9000	-24.3377	-35.1803	-25.4626	-36.3172	-26.6153	-37.4671	-27.7962	-38.6375	-29.2914	-39.6946	-29.9959	-41.1797
it13	0.9680	19/02/2018 15:33:52	Dico poto lentamente	closure_	61.4489	54.1144	56.1673	62.8949	12.0073	12.5129	56.6050	-90.4574	91.4788	36.3231	-1.8212	34.0586	-0.8048	31.6622	-0.1152	29.1493	0.1904	26.6832	0.4966	24.2466	0.7755	21.7939	0.8545	19.4356	1.2320	17.0787	1.5769	14.7283	1.9753	12.3721	2.4476	9.9901	2.8644	7.5806	3.3337	5.1338	3.7749	2.6496	4.1317	0.1329	4.3912	-2.3900	4.4145	-4.8918	4.1660	-7.3342	3.5938	-9.7326	2.8603	-11.9831	1.6937	-13.9991	-0.0051	-15.8604	-1.8903	-17.5086	-4.0406	-18.9335	-6.4079	-19.9528	-9.2545	-20.5271	-12.5196	-20.9054	-15.7282	-21.6601	-18.1094	-22.6302	-20.0390	*	*	-23.2468	-25.0004	-23.1437	-27.6163	-23.0772	-29.9973	-23.7862	-31.5621	-24.3597	-33.1863	-25.5389	-34.3287	-27.3908	-35.0613	-29.2744	-35.8807	-31.1423	-36.8160	-32.3126	-38.2010	-33.0058	-39.8365
it13	1.0215	19/02/2018 15:33:52	Dico poto lentamente	peak1_TT	61.9949	-1.6279	1.6928	63.1534	24.8871	24.0698	54.2327	11.2505	9.2230	37.5276	0.5859	34.5876	0.3653	31.9387	0.5667	29.0620	-0.0519	26.4013	-0.3945	24.0702	0.1307	21.7122	0.5019	19.3805	0.9425	17.0350	1.2858	14.6962	1.6830	12.3479	2.1026	9.9745	2.3560	7.5852	2.7985	5.1639	3.1487	2.7069	3.4783	0.2198	3.7099	-2.2590	3.6338	-4.7045	3.2684	-7.0981	2.6496	-9.4028	1.7323	-11.4930	0.2336	-13.3640	-1.6760	-15.0330	-3.8331	-16.5691	-6.0259	-17.9123	-8.3628	-18.6203	-11.5774	-18.9737	-14.9963	-19.2262	-18.1849	-19.9197	-20.4518	-20.7576	-22.3623	*	*	-21.3978	-26.9569	-21.3090	-29.4107	-21.6619	-31.2763	-22.2528	-32.8419	-23.0017	-34.2317	-24.5174	-35.0528	-26.3060	-35.7679	-28.1883	-36.5286	-29.9714	-37.4534	-31.1987	-38.7517	-32.2823	-40.1594
it13	1.0215	19/02/2018 15:33:52	Dico poto lentamente	peak2_TT	61.9949	-1.6279	1.6928	63.1534	24.8871	24.0698	54.2327	11.2505	9.2230	37.5276	0.5859	34.5876	0.3653	31.9387	0.5667	29.0620	-0.0519	26.4013	-0.3945	24.0702	0.1307	21.7122	0.5019	19.3805	0.9425	17.0350	1.2858	14.6962	1.6830	12.3479	2.1026	9.9745	2.3560	7.5852	2.7985	5.1639	3.1487	2.7069	3.4783	0.2198	3.7099	-2.2590	3.6338	-4.7045	3.2684	-7.0981	2.6496	-9.4028	1.7323	-11.4930	0.2336	-13.3640	-1.6760	-15.0330	-3.8331	-16.5691	-6.0259	-17.9123	-8.3628	-18.6203	-11.5774	-18.9737	-14.9963	-19.2262	-18.1849	-19.9197	-20.4518	-20.7576	-22.3623	*	*	-21.3978	-26.9569	-21.3090	-29.4107	-21.6619	-31.2763	-22.2528	-32.8419	-23.0017	-34.2317	-24.5174	-35.0528	-26.3060	-35.7679	-28.1883	-36.5286	-29.9714	-37.4534	-31.1987	-38.7517	-32.2823	-40.1594
it13	1.0138	19/02/2018 15:33:56	Dico putu lentamente	closure_	64.8771	71.9223	73.9906	70.3633	5.2042	6.2942	55.6523	0.2920	0.2936	38.2798	2.0889	35.7644	2.9683	33.1702	3.6042	30.5059	3.9557	27.8406	4.1547	25.2090	4.2936	22.6314	4.4700	20.1230	4.8405	17.6426	5.3375	15.1582	5.8873	12.6520	6.4354	10.1229	7.1913	7.5343	8.6469	4.8318	10.0487	2.0213	11.2938	-0.8065	11.7549	-3.5847	11.5329	-6.2781	10.8112	-8.7963	9.4399	-11.0925	7.5113	-12.8955	4.4119	-14.1870	0.4894	-15.2214	-3.3907	-16.3297	-6.5319	-17.8144	-8.5501	-19.6679	-9.7511	-21.3533	-11.2025	-22.7946	-12.9643	-23.7850	-15.2492	-24.0614	-18.2632	-23.5817	-21.8828	-22.2734	-26.0304	-21.0456	-29.6683	-20.0674	-32.7173	-19.8815	-34.8209	-20.5842	-36.0928	-21.8585	-36.9378	-23.6556	-37.4941	-26.5663	-37.4963	-28.8802	-38.0474	-31.1377	-38.7818	-33.4659	-39.6312
it13	1.0445	19/02/2018 15:33:56	Dico putu lentamente	max_TT	65.8647	-5.4188	3.0556	69.8339	-15.0013	14.8849	55.5746	7.7276	7.6103	38.4447	2.4185	35.7464	2.9285	33.2240	3.7367	30.4970	3.9311	27.7896	3.9934	25.1719	4.1578	22.5759	4.2305	20.0595	4.5072	17.5960	5.0267	15.1271	5.6036	12.6321	6.1519	10.1218	7.1541	7.5348	8.5947	4.8444	9.7856	2.0597	10.8553	-0.7014	10.9311	-3.4261	10.5878	-6.0430	9.6847	-8.4793	8.1724	-10.6816	6.1059	-12.3519	2.7925	-13.6978	-0.7978	-14.7966	-4.3880	-16.0454	-7.1325	-17.5355	-9.0839	-19.3700	-10.2704	-21.2644	-11.3443	-22.8115	-12.9396	-24.0497	-14.8930	-24.2688	-18.0058	-23.5388	-21.9319	-21.9553	-26.3670	-20.1012	-30.5918	-18.8995	-33.7728	-18.7192	-35.7910	-19.5639	-36.8783	-21.5987	-37.1220	-23.5792	-37.5438	-26.5923	-37.4808	-29.1782	-37.8852	-31.2493	-38.7267	-33.1028	-39.7932
