it07	1.0510	28/07/2017 15:38:29	Dico pogo lentamente	NOFF_TD	72.9809	-11.6920	10.9024	85.7295	-6.1340	5.1689	68.6466	-44.2467	45.0935	*	*	*	*	*	*	*	*	23.2204	-11.1551	20.9940	-10.9485	18.8252	-10.1944	16.6005	-9.7974	14.3476	-9.7486	12.0978	-9.4753	9.8287	-9.0709	7.5425	-8.8468	5.2166	-8.4186	2.8808	-8.2333	0.5871	-8.5223	-1.7202	-8.7520	-4.0923	-8.7222	-6.4225	-9.0027	-8.8083	-9.1432	-11.4623	-8.5130	-14.1376	-8.0803	-17.0437	-7.2496	-20.2663	-5.9363	-23.1287	-5.7940	-25.7149	-6.4047	-28.1403	-7.3998	-29.9722	-9.4826	-31.1739	-12.5082	-31.9951	-15.9044	-32.1644	-19.9922	-32.0931	-24.0723	-32.1579	-27.6476	-32.6647	-30.4268	-33.5641	-32.5942	-34.5984	-34.5262	-35.9706	-36.0576	-37.2590	-37.6595	-38.3653	-39.4099	*	*	*	*	-42.2682	-44.0959	-43.3847	-45.7974
it07	1.0330	28/07/2017 15:38:29	Dico pogo lentamente	NONS_TD	73.2740	5.4436	6.4201	85.7801	16.0484	17.6620	69.6853	-56.4575	56.9611	*	*	*	*	*	*	*	*	23.1704	-11.4711	21.0353	-10.6238	18.8487	-9.9504	16.6449	-9.1249	14.3808	-8.8152	12.1007	-8.9035	9.8172	-8.6108	7.5191	-8.4243	5.2099	-8.3410	2.8714	-8.1522	0.5418	-8.2148	-1.8226	-8.1786	-4.2281	-8.0759	-6.5867	-8.3239	-8.9655	-8.5702	-11.4270	-8.6282	-14.1008	-8.1884	-17.0665	-7.1888	-20.2221	-6.0440	-23.2238	-5.5806	-26.1243	-5.5565	-28.5899	-6.5362	-30.4794	-8.5767	-31.9116	-11.2794	-32.9977	-14.3437	-33.2756	-18.3725	-33.1372	-22.6452	-33.1113	-26.4241	-33.4916	-29.4296	-34.2519	-31.8142	-35.3956	-33.6757	-36.7640	-35.2609	-38.0948	-36.8695	-38.8773	-38.9546	*	*	*	*	*	*	-42.4844	-46.4207
it07	0.9755	28/07/2017 15:38:29	Dico pogo lentamente	peak1_TD	71.6583	35.0018	35.1696	82.1722	89.5824	89.6435	72.8406	-34.6069	33.6342	*	*	*	*	*	*	*	*	*	*	*	*	18.6006	-12.5214	16.3619	-13.4133	14.1788	-14.4944	12.0669	-15.3769	10.0063	-16.1450	7.9730	-16.6077	5.9323	-16.7447	3.8898	-16.8864	1.8138	-16.8409	-0.3748	-16.2849	-2.6948	-15.3751	-5.1837	-14.1224	-7.9005	-12.4525	-10.7094	-10.9640	-13.5596	-9.7769	-16.3598	-9.0736	-19.0629	-8.8719	-21.5108	-9.4230	-23.7463	-10.4834	-25.8926	-11.7169	-27.9882	-13.0268	-30.0684	-14.3496	-31.9595	-15.9599	-33.5017	-18.0429	-34.7950	-20.3795	-35.7368	-23.0550	-36.1349	-26.2419	-36.4176	-29.3580	-37.1825	-31.7689	-37.6931	-34.3279	-38.5062	-36.4807	-39.9669	-37.9857	-41.6528	-39.3095	*	*	*	*	*	*
it07	1.0805	28/07/2017 15:38:29	Dico pogo lentamente	peak2_TD	72.6208	-11.5795	12.5771	84.7344	-19.7296	19.8116	67.7452	-15.6841	16.0809	*	*	*	*	*	*	*	*	*	*	20.8055	-12.4302	18.5835	-12.6983	16.3989	-12.8523	14.2494	-12.5102	12.0833	-12.2364	9.8924	-11.6073	7.6771	-11.2741	5.4865	-11.5582	3.2998	-11.8268	1.1331	-12.2250	-1.0765	-12.3558	-3.4290	-11.8798	-5.8761	-11.2609	-8.2686	-11.1108	-10.6538	-11.1451	-13.2197	-10.7744	-16.2338	-9.4098	-19.3128	-8.2624	-22.6073	-6.9636	-25.7841	-6.2614	-28.1520	-7.3773	-29.8496	-9.7016	-31.0865	-12.6537	-31.7441	-16.2952	-31.8155	-20.5006	-31.8828	-24.3597	-32.0168	-27.8286	-32.3312	-30.8289	-33.2455	-32.9555	-34.5651	-34.5618	-35.5836	-36.4463	*	*	*	*	*	*	*	*	*	*	-42.1290	-46.6667
it07	1.1914	28/07/2017 15:38:35	Dico podo lentamente	closure_	75.9001	36.6497	39.4987	73.9286	2.8988	2.5627	76.1023	-39.7636	38.0499	*	*	31.2715	-6.6294	28.9443	-5.9570	26.5661	-5.4989	24.1253	-5.4338	21.5782	-6.3563	18.9809	-8.5802	16.5306	-10.8576	14.2290	-13.0813	12.0686	-15.0445	10.0027	-16.0005	7.9518	-16.2248	5.9062	-16.4412	3.8470	-16.5197	1.7675	-16.5266	-0.3221	-16.5798	-2.4326	-16.6233	-4.5392	-16.7865	-6.6548	-16.9939	-8.8413	-17.0451	-11.1439	-16.8668	-13.4750	-16.7682	-15.8883	-16.6165	-18.4302	-16.3334	-20.9227	-16.3332	-23.3626	-16.5765	-25.7325	-17.0561	-27.8974	-17.9659	-29.8044	-19.3148	-31.5203	-20.9309	-33.2134	-22.5412	-35.0207	-23.9739	-36.7952	-25.4456	-38.4697	-27.0306	-39.7436	-29.0360	-40.4831	-31.5261	-41.0005	-34.1234	-41.5134	-36.6104	-42.0686	-38.9617	*	*	*	*	*	*
it07	1.2130	28/07/2017 15:38:35	Dico podo lentamente	GONS_TT	76.3780	-16.7503	14.5569	73.9783	14.9345	14.1220	74.8552	-80.9135	78.8155	*	*	*	*	*	*	25.9114	-8.9552	23.6894	-8.1898	21.2759	-8.7332	18.8493	-9.9444	16.4959	-11.3830	14.2266	-13.1508	12.0706	-14.6754	9.9839	-15.2531	7.9120	-15.5081	5.8444	-15.7221	3.7717	-15.8737	1.6755	-15.9031	-0.4420	-15.9089	-2.5640	-15.9976	-4.6901	-16.1626	-6.8936	-16.1233	-9.1146	-16.1553	-11.4439	-15.9863	-13.7664	-15.9908	-16.1525	-15.9719	-18.4936	-16.1911	-20.7799	-16.6291	-22.9557	-17.3579	-25.1740	-18.0538	-27.4260	-18.7512	-29.5332	-19.7369	-31.5402	-20.9019	-33.4809	-22.1755	-35.2737	-23.6492	-36.7725	-25.4730	-38.0650	-27.4897	-38.6632	-30.1889	-39.0611	-32.9542	-39.3667	-35.6675	-39.7504	-38.1782	*	*	*	*	*	*	*	*
it07	1.2075	28/07/2017 15:38:35	Dico podo lentamente	max_TT	76.3754	-6.4144	3.9635	73.9497	11.4651	10.7594	75.2024	-71.3120	69.1528	*	*	*	*	*	*	26.1110	-7.9017	23.8104	-7.4246	21.3043	-8.5098	18.8501	-9.9361	16.4806	-11.6144	14.2109	-13.5908	12.0689	-14.9914	9.9865	-15.3564	7.9188	-15.6298	5.8597	-15.8995	3.7957	-16.0790	1.6988	-16.0610	-0.4222	-16.0197	-2.5538	-16.0461	-4.6954	-16.1406	-6.9027	-16.0901	-9.0779	-16.2750	-11.3995	-16.1167	-13.7181	-16.1198	-16.1012	-16.0970	-18.4584	-16.2701	-20.8000	-16.5875	-23.0035	-17.2662	-25.2290	-17.9555	-27.5026	-18.6237	-29.6468	-19.5602	-31.7204	-20.6393	-33.7329	-21.8310	-35.5919	-23.2409	-37.1490	-25.0190	-38.5307	-26.9615	-39.0108	-29.8180	-39.3112	-32.7029	-39.7117	-35.3414	-40.2194	-37.7611	*	*	*	*	*	*	*	*
it07	1.2120	28/07/2017 15:38:35	Dico podo lentamente	NOFF_TT	76.3848	-14.5569	12.2948	73.9698	14.1220	13.3286	74.9352	-78.8155	76.6678	*	*	*	*	*	*	25.9477	-8.7636	23.7114	-8.0507	21.2810	-8.6926	18.8494	-9.9429	16.4931	-11.4251	14.2237	-13.2307	12.0703	-14.7329	9.9844	-15.2719	7.9133	-15.5302	5.8472	-15.7543	3.7761	-15.9110	1.6797	-15.9318	-0.4384	-15.9290	-2.5622	-16.0064	-4.6911	-16.1586	-6.8953	-16.1173	-9.1079	-16.1770	-11.4359	-16.0100	-13.7577	-16.0142	-16.1432	-15.9946	-18.4872	-16.2055	-20.7835	-16.6216	-22.9644	-17.3412	-25.1840	-18.0359	-27.4399	-18.7280	-29.5539	-19.7048	-31.5730	-20.8541	-33.5267	-22.1129	-35.3316	-23.5749	-36.8409	-25.3905	-38.1497	-27.3936	-38.7264	-30.1215	-39.1065	-32.9085	-39.4294	-35.6082	-39.8357	-38.1024	*	*	*	*	*	*	*	*
it07	1.1990	28/07/2017 15:38:35	Dico podo lentamente	NONS_TT	76.1669	18.4746	21.2746	73.9352	5.6343	5.1613	75.8031	-51.5480	49.6407	*	*	*	*	28.6431	-7.3197	26.3538	-6.6197	23.9777	-6.3668	21.4467	-7.3906	18.9176	-9.2369	16.5057	-11.2339	14.2196	-13.3464	12.0687	-15.0319	9.9950	-15.6927	7.9361	-15.9415	5.8843	-16.1860	3.8231	-16.3147	1.7352	-16.3076	-0.3698	-16.3130	-2.4909	-16.3456	-4.6151	-16.4726	-6.7753	-16.5545	-8.9544	-16.6769	-11.2659	-16.5087	-13.5908	-16.4593	-15.9893	-16.3699	-18.4424	-16.3060	-20.8641	-16.4547	-23.1905	-16.9069	-25.4908	-17.4879	-27.7093	-18.2794	-29.7327	-19.4264	-31.6247	-20.7787	-33.4756	-22.1828	-35.3107	-23.6018	-36.9822	-25.2200	-38.5186	-26.9753	-39.4029	-29.3996	-39.9256	-32.0860	-40.3903	-34.7001	-40.9058	-37.1507	*	*	*	*	*	*	*	*
it07	1.1545	28/07/2017 15:38:35	Dico podo lentamente	peak1_TT	72.9628	97.8756	98.0206	73.9347	3.9997	4.3278	76.4598	14.8735	16.0389	*	*	*	*	*	*	25.7140	-9.9976	23.1913	-11.3387	20.7436	-12.9167	18.3948	-14.6541	16.2015	-15.8440	14.0933	-16.8976	12.0541	-17.8192	10.0651	-18.4863	8.1042	-18.9722	6.1617	-19.4137	4.2366	-19.8605	2.3284	-20.3303	0.4102	-20.6799	-1.5108	-21.0110	-3.4783	-21.1711	-5.5034	-21.1915	-7.6377	-20.9631	-10.0625	-20.0408	-12.6998	-18.8357	-15.5025	-17.5575	-18.4525	-16.2834	-21.3067	-15.5377	-23.8714	-15.5992	-26.3319	-15.9854	-28.4827	-16.9910	-30.5927	-18.0876	-32.6621	-19.2668	-34.3970	-20.9234	-35.9294	-22.8078	-37.5322	-24.5568	-39.0266	-26.3992	-40.3199	-28.4211	-41.6127	-30.3917	-42.7021	-32.5152	-43.4434	-34.8941	-43.9481	-37.3898	*	*	*	*	*	*
it07	1.2445	28/07/2017 15:38:35	Dico podo lentamente	peak2_TT	74.2430	-51.5900	51.8055	74.9739	47.3194	46.1807	71.3317	-130.0793	129.2076	*	*	*	*	27.8061	-11.1066	25.5774	-10.7184	23.3658	-10.2357	21.1203	-9.9557	18.8245	-10.2017	16.5362	-10.7718	14.2802	-11.6435	12.0806	-12.7513	9.9451	-13.7056	7.8399	-14.2087	5.7355	-14.4552	3.6299	-14.6572	1.5086	-14.7716	-0.6288	-14.8626	-2.7504	-15.1102	-4.9049	-15.2747	-7.1117	-15.3284	-9.3164	-15.4986	-11.5919	-15.5521	-13.9236	-15.5715	-16.2371	-15.7655	-18.5520	-16.0602	-20.8441	-16.4961	-23.0671	-17.1439	-25.3514	-17.7369	-27.4881	-18.6478	-29.4115	-19.9264	-31.2208	-21.3675	-32.8051	-23.0991	-33.9637	-25.3302	-34.9334	-27.6908	-35.8297	-30.0248	-35.9980	-33.0328	-35.8934	-36.1352	-36.1141	-38.7415	-36.5150	-41.0552	-36.9718	-43.2244	*	*	*	*	*	*
it07	0.9609	28/07/2017 15:38:39	Dico paca lentamente	closure_	74.6908	44.7844	45.1626	84.2518	157.6023	159.0031	73.6313	13.8775	14.4810	*	*	*	*	*	*	*	*	*	*	21.1714	-9.5545	18.8993	-9.4259	16.6154	-9.5723	14.3407	-9.9426	12.0931	-10.3623	9.8684	-10.6502	7.6566	-10.9044	5.4467	-11.0957	3.2170	-11.1162	0.9649	-11.0842	-1.2774	-11.2313	-3.6814	-10.6782	-6.2832	-9.5784	-9.0476	-8.2709	-11.9509	-6.9228	-15.0233	-5.4808	-17.8341	-5.1414	-20.4804	-5.4140	-22.8441	-6.4323	-25.0315	-7.8206	-27.1169	-9.3655	-29.0946	-11.0504	-30.7607	-13.1965	-32.0905	-15.7560	-33.1659	-18.5324	-33.8516	-21.6688	-34.4552	-24.6995	-35.3701	-27.1641	-36.5470	-29.2113	-37.9443	-30.9560	-39.5778	-32.4353	-41.0384	-34.0876	-42.3507	-35.8659	-43.4599	-37.7981	*	*	*	*	*	*
it07	0.8890	28/07/2017 15:38:39	Dico paca lentamente	GONS_TD	72.5014	23.6473	24.1928	74.2040	42.7246	39.6996	71.8223	25.7530	25.7645	*	*	*	*	*	*	*	*	*	*	21.0502	-10.5070	18.8182	-10.2662	16.5764	-10.1629	14.2967	-11.1802	12.0755	-13.7312	10.0005	-15.9132	8.0406	-17.8264	6.1756	-19.5753	4.2607	-20.0672	2.2560	-19.8393	0.2124	-19.5728	-1.9651	-18.8488	-4.1682	-18.3195	-6.5612	-17.3353	-8.9071	-16.8310	-11.2703	-16.4960	-13.7021	-16.1625	-16.2913	-15.6332	-18.6720	-15.7909	-21.1505	-15.8613	-23.5260	-16.2625	-25.5759	-17.3360	-27.5869	-18.4831	-29.4612	-19.8490	-31.1027	-21.5396	-32.5390	-23.4628	-33.6807	-25.6934	-34.6818	-27.9943	-35.7160	-30.1537	-36.6727	-32.3129	-37.7302	-34.2906	-38.7906	-36.2120	-39.8883	-38.0555	-40.9795	-39.8725	-42.1816	-41.5770	*	*	*	*
it07	1.0165	28/07/2017 15:38:39	Dico paca lentamente	max_TD	75.7301	-27.9293	26.8421	88.9366	-8.2359	5.1746	72.8108	-43.4914	42.7284	*	*	*	*	*	*	*	*	*	*	21.3220	-8.3707	19.0500	-7.8652	16.7582	-7.4079	14.4485	-6.9129	12.1140	-6.3722	9.7631	-6.4556	7.4377	-6.9583	5.1342	-7.4599	2.8374	-7.8606	0.5710	-8.4131	-1.7679	-8.4848	-4.1714	-8.3458	-6.7846	-7.5060	-9.6846	-5.9487	-12.8360	-4.0415	-15.9776	-2.6800	-19.1925	-1.5183	-21.9626	-1.7980	-24.4286	-2.8781	-26.6917	-4.3810	-28.6495	-6.4217	-30.2449	-8.9955	-31.5484	-11.8845	-32.6085	-14.9495	-33.5483	-17.9750	-34.4507	-20.8500	-35.1843	-23.7640	-35.7688	-26.6833	-36.3944	-29.3843	-37.0469	-31.9136	-37.8336	-34.1868	-38.6177	-36.3753	*	*	*	*	-37.2252	-45.4731	-36.8268	-48.1124	-36.1290	-50.8205
it07	1.0220	28/07/2017 15:38:39	Dico paca lentamente	NOFF_TD	75.4949	-31.8451	31.1165	88.7980	-21.4844	18.6157	72.5811	-46.5050	45.8984	*	*	*	*	*	*	*	*	23.4221	-9.8796	21.2208	-9.1658	18.9814	-8.5752	16.7144	-8.0719	14.4298	-7.4386	12.1118	-6.7814	9.7743	-6.9033	7.4595	-7.3501	5.1585	-7.7429	2.8577	-8.0351	0.5808	-8.4796	-1.7884	-8.3698	-4.2234	-8.0983	-6.7956	-7.4603	-9.6606	-6.0362	-12.7963	-4.1708	-15.9006	-2.9059	-19.0485	-1.9022	-21.8600	-2.0484	-24.3427	-3.0708	-26.5715	-4.6300	-28.4182	-6.8659	-29.9173	-9.5806	-31.2348	-12.4068	-32.3193	-15.3999	-33.3273	-18.2972	-34.3053	-21.0487	-34.9916	-24.0112	-35.3719	-27.1620	-35.8654	-29.9843	-36.4505	-32.5499	-37.2876	-34.7352	*	*	*	*	*	*	-36.9061	-45.7239	-36.4494	-48.3910	-35.4209	-51.3107
it07	1.0050	28/07/2017 15:38:39	Dico paca lentamente	NONS_TD	76.1847	-10.0746	8.3961	88.9237	32.0587	35.4233	73.2280	-31.5247	30.3955	*	*	30.0047	-11.6355	*	*	*	*	*	*	21.5230	-6.7907	19.1860	-6.4554	16.8440	-6.1077	14.4848	-5.8912	12.1181	-5.5774	9.7413	-5.5857	7.3950	-6.1878	5.0849	-6.8861	2.7942	-7.4908	0.5464	-8.2465	-1.7324	-8.6835	-4.0720	-8.8192	-6.7603	-7.6063	-9.7197	-5.8204	-12.8993	-3.8353	-16.1183	-2.2670	-19.4665	-0.7873	-22.1620	-1.3117	-24.6035	-2.4859	-26.9318	-3.8835	-29.1140	-5.5295	-30.9080	-7.8110	-32.1824	-10.8283	-33.1952	-14.0363	-33.9995	-17.3174	-34.7465	-20.4458	-35.5770	-23.2600	-36.5751	-25.7110	-37.4654	-28.1697	-38.2540	-30.6256	-38.9429	-33.0728	-39.1995	-35.8255	*	*	-39.4123	-41.1833	*	*	-37.6685	-47.4911	-37.6403	-49.7743
